,activity_type,altitude,ant_device_number,ant_network,ant_transmission_type,antplus_device_type,avg_cadence_position,avg_fractional_cadence,avg_heart_rate,avg_left_power_phase,avg_left_power_phase_peak,avg_power_position,avg_right_power_phase,avg_right_power_phase_peak,avg_running_cadence,avg_speed,avg_stance_time,avg_stance_time_balance,avg_stance_time_percent,avg_step_length,avg_vertical_oscillation,avg_vertical_ratio,battery_status,battery_voltage,cadence,cum_operating_time,data,device_index,device_type,distance,end_position_lat,end_position_long,enhanced_altitude,enhanced_avg_speed,enhanced_max_speed,enhanced_speed,event,event_group,event_type,first_lap_index,fractional_cadence,garmin_product,hardware_version,heart_rate,lap_trigger,local_timestamp,manufacturer,max_cadence_position,max_fractional_cadence,max_heart_rate,max_power_position,max_running_cadence,max_speed,message_index,name,nec_lat,nec_long,num_laps,num_sessions,position_lat,position_long,product,serial_number,software_version,source_type,speed,sport,stance_time,stance_time_balance,stance_time_percent,start_position_lat,start_position_long,start_time,step_length,sub_sport,swc_lat,swc_long,temperature,time_created,time_in_hr_zone,time_in_power_zone,timer_trigger,timestamp,total_ascent,total_calories,total_descent,total_distance,total_elapsed_time,total_strides,total_timer_time,total_training_effect,type,vertical_oscillation,vertical_ratio
0,running,267.6,,,,,,,,,,,,,,,,,,,,,,,77,,,,,6071.31,,,267.6,,,2.006,,,,,0.0,,,153,,,,,,,,,,,,,,,,492659897,-1146626630,,,,,2.006,,326.0,49.5,44.25,,,,787.0,,,,13,,,,,2019-01-01 17:41:40,,,,,,,,,,55.5,7.31
0,running,267.79999999999995,,,,,,,,,,,,,,,,,,,,,,,82,,,,,6076.23,,,267.79999999999995,,,1.885,,,,,0.0,,,156,,,,,,,,,,,,,,,,492660381,-1146626901,,,,,1.885,,328.0,49.71,45.0,,,,643.0,,,,13,,,,,2019-01-01 17:41:43,,,,,,,,,,62.5,8.87
0,running,268.20000000000005,,,,,,,,,,,,,,,,,,,,,,,88,,,,,6077.61,,,268.20000000000005,,,1.642,,,,,0.0,,,156,,,,,,,,,,,,,,,,492660327,-1146627179,,,,,1.642,,315.0,49.71,44.5,,,,631.0,,,,13,,,,,2019-01-01 17:41:45,,,,,,,,,,48.7,8.37
0,running,268.4,,,,,,,,,,,,,,,,,,,,,,,80,,,,,6082.32,,,268.4,,,1.418,,,,,0.5,,,156,,,,,,,,,,,,,,,,492660564,-1146627785,,,,,1.418,,331.0,49.53,44.5,,,,408.0,,,,13,,,,,2019-01-01 17:41:51,,,,,,,,,,61.5,20.31
0,running,268.6,,,,,,,,,,,,,,,,,,,,,,,86,,,,,6088.69,,,268.6,,,2.015,,,,,0.0,,,157,,,,,,,,,,,,,,,,492660617,-1146628692,,,,,2.015,,307.0,49.53,43.5,,,,610.0,,,,13,,,,,2019-01-01 17:41:54,,,,,,,,,,64.2,14.34
0,running,268.79999999999995,,,,,,,,,,,,,,,,,,,,,,,86,,,,,6090.81,,,268.79999999999995,,,2.071,,,,,0.0,,,157,,,,,,,,,,,,,,,,492660654,-1146628991,,,,,2.071,,304.0,49.53,42.75,,,,673.0,,,,13,,,,,2019-01-01 17:41:55,,,,,,,,,,64.2,12.59
0,running,269.0,,,,,,,,,,,,,,,,,,,,,,,85,,,,,6094.68,,,269.0,,,2.081,,,,,0.5,,,157,,,,,,,,,,,,,,,,492660816,-1146629506,,,,,2.081,,300.0,49.81,42.5,,,,718.0,,,,13,,,,,2019-01-01 17:41:57,,,,,,,,,,64.2,10.03
0,running,268.79999999999995,,,,,,,,,,,,,,,,,,,,,,,85,,,,,6116.22,,,268.79999999999995,,,1.987,,,,,0.0,,,156,,,,,,,,,,,,,,,,492662280,-1146631858,,,,,1.987,,307.0,49.84,43.5,,,,705.0,,,,13,,,,,2019-01-01 17:42:08,,,,,,,,,,63.2,8.78
0,running,269.79999999999995,,,,,,,,,,,,,,,,,,,,,,,84,,,,,6135.43,,,269.79999999999995,,,1.913,,,,,0.0,,,152,,,,,,,,,,,,,,,,492664230,-1146632633,,,,,1.913,,307.0,50.34,43.25,,,,619.0,,,,13,,,,,2019-01-01 17:42:18,,,,,,,,,,66.2,8.59
0,running,270.79999999999995,,,,,,,,,,,,,,,,,,,,,,,82,,,,,6150.06,,,270.79999999999995,,,1.819,,,,,0.5,,,153,,,,,,,,,,,,,,,,492665782,-1146632336,,,,,1.819,,323.0,50.25,44.25,,,,698.0,,,,13,,,,,2019-01-01 17:42:26,,,,,,,,,,50.7,7.59
0,running,272.0,,,,,,,,,,,,,,,,,,,,,,,83,,,,,6160.43,,,272.0,,,1.801,,,,,0.0,,,154,,,,,,,,,,,,,,,,492666793,-1146631733,,,,,1.801,,323.0,50.37,44.5,,,,653.0,,,,12,,,,,2019-01-01 17:42:32,,,,,,,,,,60.5,9.06
0,running,273.0,,,,,,,,,,,,,,,,,,,,,,,84,,,,,6172.39,,,273.0,,,1.708,,,,,0.0,,,155,,,,,,,,,,,,,,,,492667730,-1146630588,,,,,1.708,,318.0,49.37,48.5,,,,621.0,,,,12,,,,,2019-01-01 17:42:40,,,,,,,,,,59.5,10.81
0,running,273.4,,,,,,,,,,,,,,,,,,,,,,,84,,,,,6174.08,,,273.4,,,1.708,,,,,0.0,,,155,,,,,,,,,,,,,,,,492667780,-1146630356,,,,,1.708,,317.0,49.21,45.25,,,,615.0,,,,12,,,,,2019-01-01 17:42:41,,,,,,,,,,63.2,10.81
0,running,274.20000000000005,,,,,,,,,,,,,,,,,,,,,,,84,,,,,6185.18,,,274.20000000000005,,,1.708,,,,,0.0,,,157,,,,,,,,,,,,,,,,492667600,-1146628822,,,,,1.708,,310.0,49.81,43.25,,,,667.0,,,,12,,,,,2019-01-01 17:42:47,,,,,,,,,,59.5,9.84
0,running,274.79999999999995,,,,,,,,,,,,,,,,,,,,,,,83,,,,,6206.65,,,274.79999999999995,,,1.95,,,,,0.0,,,158,,,,,,,,,,,,,,,,492666796,-1146625960,,,,,1.95,,310.0,50.31,43.0,,,,717.0,,,,12,,,,,2019-01-01 17:42:58,,,,,,,,,,64.2,8.87
0,running,275.4,,,,,,,,,,,,,,,,,,,,,,,85,,,,,6220.27,,,275.4,,,1.652,,,,,0.5,,,159,,,,,,,,,,,,,,,,492666727,-1146624038,,,,,1.652,,310.0,50.53,43.25,,,,527.0,,,,12,,,,,2019-01-01 17:43:06,,,,,,,,,,62.5,10.25
0,running,275.79999999999995,,,,,,,,,,,,,,,,,,,,,,,86,,,,,6236.83,,,275.79999999999995,,,1.745,,,,,0.0,,,156,,,,,,,,,,,,,,,,492666917,-1146621716,,,,,1.745,,300.0,50.65,42.75,,,,640.0,,,,12,,,,,2019-01-01 17:43:15,,,,,,,,,,61.5,9.46
0,running,276.4,,,,,,,,,,,,,,,,,,,,,,,80,,,,,6247.72,,,276.4,,,1.605,,,,,0.0,,,156,,,,,,,,,,,,,,,,492667873,-1146620885,,,,,1.605,,350.0,50.53,45.5,,,,691.0,,,,12,,,,,2019-01-01 17:43:21,,,,,,,,,,54.5,8.18
0,running,277.6,,,,,,,,,,,,,,,,,,,,,,,82,,,,,6260.6,,,277.6,,,1.791,,,,,0.5,,,158,,,,,,,,,,,,,,,,492669239,-1146620635,,,,,1.791,,331.0,50.59,45.25,,,,679.0,,,,12,,,,,2019-01-01 17:43:28,,,,,,,,,,47.7,9.06
0,running,278.4,,,,,,,,,,,,,,,,,,,,,,,84,,,,,6273.74,,,278.4,,,1.773,,,,,0.5,,,161,,,,,,,,,,,,,,,,492670499,-1146621429,,,,,1.773,,309.0,50.68,42.5,,,,687.0,,,,12,,,,,2019-01-01 17:43:36,,,,,,,,,,63.2,9.75
0,running,278.6,,,,,,,,,,,,,,,,,,,,,,,85,,,,,6281.13,,,278.6,,,1.791,,,,,0.0,,,162,,,,,,,,,,,,,,,,492670815,-1146622348,,,,,1.791,,304.0,50.59,42.75,,,,668.0,,,,12,,,,,2019-01-01 17:43:40,,,,,,,,,,63.2,9.46
0,running,278.20000000000005,,,,,,,,,,,,,,,,,,,,,,,86,,,,,6302.19,,,278.20000000000005,,,2.062,,,,,0.0,,,162,,,,,,,,,,,,,,,,492671274,-1146625269,,,,,2.062,,280.0,50.5,40.0,,,,757.0,,,,12,,,,,2019-01-01 17:43:50,,,,,,,,,,74.0,9.75
0,running,278.20000000000005,,,,,,,,,,,,,,,,,,,,,,,86,,,,,6318.63,,,278.20000000000005,,,2.071,,,,,0.5,,,159,,,,,,,,,,,,,,,,492672269,-1146627190,,,,,2.071,,285.0,50.53,40.75,,,,714.0,,,,12,,,,,2019-01-01 17:43:58,,,,,,,,,,69.2,9.75
0,running,278.0,,,,,,,,,,,,,,,,,,,,,,,85,,,,,6329.82,,,278.0,,,2.174,,,,,0.0,,,156,,,,,,,,,,,,,,,,492673045,-1146628390,,,,,2.174,,288.0,50.62,41.0,,,,774.0,,,,12,,,,,2019-01-01 17:44:03,,,,,,,,,,73.0,9.46
0,running,278.79999999999995,,,,,,,,,,,,,,,,,,,,,,,84,,,,,6349.91,,,278.79999999999995,,,2.071,,,,,0.5,,,153,,,,,,,,,,,,,,,,492674907,-1146629606,,,,,2.071,,305.0,50.62,43.25,,,,698.0,,,,12,,,,,2019-01-01 17:44:13,,,,,,,,,,63.2,8.96
0,running,278.79999999999995,,,,,,,,,,,,,,,,,,,,,,,86,,,,,6370.2,,,278.79999999999995,,,2.043,,,,,0.0,,,155,,,,,,,,,,,,,,,,492676924,-1146628627,,,,,2.043,,303.0,50.71,43.25,,,,713.0,,,,12,,,,,2019-01-01 17:44:23,,,,,,,,,,61.5,8.46
0,running,279.6,,,,,,,,,,,,,,,,,,,,,,,86,,,,,6385.35,,,279.6,,,1.95,,,,,0.5,,,155,,,,,,,,,,,,,,,,492678432,-1146627850,,,,,1.95,,296.0,50.53,42.25,,,,638.0,,,,12,,,,,2019-01-01 17:44:31,,,,,,,,,,68.2,10.25
0,running,280.79999999999995,,,,,,,,,,,,,,,,,,,,,,,87,,,,,6394.51,,,280.79999999999995,,,1.903,,,,,0.0,,,156,,,,,,,,,,,,,,,,492679353,-1146627395,,,,,1.903,,298.0,50.75,43.0,,,,647.0,,,,12,,,,,2019-01-01 17:44:36,,,,,,,,,,61.5,9.37
0,running,281.79999999999995,,,,,,,,,,,,,,,,,,,,,,,83,,,,,6410.94,,,281.79999999999995,,,1.857,,,,,0.0,,,157,,,,,,,,,,,,,,,,492681050,-1146627899,,,,,1.857,,309.0,50.43,42.75,,,,675.0,,,,12,,,,,2019-01-01 17:44:45,,,,,,,,,,68.2,10.03
0,running,281.79999999999995,,,,,,,,,,,,,,,,,,,,,,,84,,,,,6420.71,,,281.79999999999995,,,1.875,,,,,0.5,,,155,,,,,,,,,,,,,,,,492681881,-1146628639,,,,,1.875,,292.0,50.56,41.0,,,,687.0,,,,12,,,,,2019-01-01 17:44:50,,,,,,,,,,72.2,10.25
0,running,280.79999999999995,,,,,,,,,,,,,,,,,,,,,,,84,,,,,6434.45,,,280.79999999999995,,,1.903,,,,,0.0,,,154,,,,,,,,,,,,,,,,492682746,-1146630215,,,,,1.903,,295.0,50.65,41.75,,,,732.0,,,,12,,,,,2019-01-01 17:44:57,,,,,,,,,,70.2,10.15
0,running,280.79999999999995,,,,,,,,,,,,,,,,,,,,,,,89,,,,,6436.5,,,280.79999999999995,,,1.903,,,,,0.0,,,153,,,,,,,,,,,,,,,,492682833,-1146630483,,,,,1.903,,291.0,50.65,41.25,,,,693.0,,,,12,,,,,2019-01-01 17:44:58,,,,,,,,,,70.2,9.93
0,running,280.6,,,,,,,,,,,,,,,,,,,,,,,82,,,,,6438.66,,,280.6,,,1.913,,,,,0.0,,,153,,,,,,,,,,,,,,,,492682869,-1146630789,,,,,1.913,,288.0,50.65,40.75,,,,737.0,,,,12,,,,,2019-01-01 17:44:59,,,,,,,,,,72.2,10.03
0,,,,,,,"(None, None)",0.140625,154,"(None, None, None, None)","(None, None, None, None)","(None, None)","(None, None, None, None)","(None, None, None, None)",86,1.851,297.5,50.11,42.47,654.4,65.5,10.05,,,,,,,,,492682869,-1146630789,,1.851,2.314,,lap,,stop,,,,,,distance,,,"(None, None)",0.0,165,"(None, None)",128,2.314,3,,,,,,,,,,,,,running,,,,492719359,-1146636139,2019-01-01 17:30:31,,generic,,,,,"(None, None, None, None, None, None, None)","(None, None, None, None, None, None, None, None)",,2019-01-01 17:44:59,37,180,31,1609.35,869.235,1228,869.235,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,running,280.0,,,,,,,,,,,,,,,,,,,,,,,83,,,,,6460.67,,,280.0,,,1.95,,,,,0.0,,,152,,,,,,,,,,,,,,,,492684323,-1146633146,,,,,1.95,,298.0,50.87,41.5,,,,690.0,,,,12,,,,,2019-01-01 17:45:10,,,,,,,,,,74.0,10.43
0,running,280.20000000000005,,,,,,,,,,,,,,,,,,,,,,,82,,,,,6482.04,,,280.20000000000005,,,1.978,,,,,0.5,,,151,,,,,,,,,,,,,,,,492686319,-1146634574,,,,,1.978,,312.0,50.68,42.75,,,,736.0,,,,12,,,,,2019-01-01 17:45:21,,,,,,,,,,68.2,9.25
0,running,281.4,,,,,,,,,,,,,,,,,,,,,,,76,,,,,6499.14,,,281.4,,,1.633,,,,,0.5,,,148,,,,,,,,,,,,,,,,492688022,-1146633795,,,,,1.633,,355.0,50.25,45.5,,,,675.0,,,,12,,,,,2019-01-01 17:45:32,,,,,,,,,,58.5,8.59
0,running,281.79999999999995,,,,,,,,,,,,,,,,,,,,,,,88,,,,,6502.99,,,281.79999999999995,,,1.465,,,,,0.0,,,145,,,,,,,,,,,,,,,,492688235,-1146633322,,,,,1.465,,347.0,50.25,42.5,,,,339.0,,,,12,,,,,2019-01-01 17:45:35,,,,,,,,,,26.2,7.21
0,walking,282.0,,,,,,,,,,,,,,,,,,,,,,,74,,,,,6508.69,,,282.0,,,1.456,,,,,0.0,,,147,,,,,,,,,,,,,,,,492688458,-1146632565,,,,,1.456,,,,,,,,586.0,,,,12,,,,,2019-01-01 17:45:39,,,,,,,,,,29.2,6.34
0,running,282.20000000000005,,,,,,,,,,,,,,,,,,,,,,,54,,,,,6518.19,,,282.20000000000005,,,1.512,,,,,0.5,,,150,,,,,,,,,,,,,,,,492688795,-1146631286,,,,,1.512,,496.0,48.81,50.0,,,,968.0,,,,12,,,,,2019-01-01 17:45:45,,,,,,,,,,64.2,7.03
0,running,282.79999999999995,,,,,,,,,,,,,,,,,,,,,,,80,,,,,6525.35,,,282.79999999999995,,,1.773,,,,,0.5,,,151,,,,,,,,,,,,,,,,492689043,-1146630321,,,,,1.773,,326.0,48.96,44.75,,,,679.0,,,,12,,,,,2019-01-01 17:45:49,,,,,,,,,,69.2,9.25
0,running,283.6,,,,,,,,,,,,,,,,,,,,,,,83,,,,,6536.12,,,283.6,,,1.819,,,,,0.0,,,148,,,,,,,,,,,,,,,,492689483,-1146628900,,,,,1.819,,323.0,49.75,45.25,,,,683.0,,,,12,,,,,2019-01-01 17:45:55,,,,,,,,,,36.0,7.03
0,walking,283.4,,,,,,,,,,,,,,,,,,,,,,,57,,,,,6539.37,,,283.4,,,1.708,,,,,0.5,,,146,,,,,,,,,,,,,,,,492689686,-1146628488,,,,,1.708,,,,,,,,944.0,,,,12,,,,,2019-01-01 17:45:58,,,,,,,,,,43.7,5.25
0,running,283.20000000000005,,,,,,,,,,,,,,,,,,,,,,,79,,,,,6543.49,,,283.20000000000005,,,1.157,,,,,0.5,,,146,,,,,,,,,,,,,,,,492690094,-1146628249,,,,,1.157,,423.0,57.09,47.25,,,,436.0,,,,12,,,,,2019-01-01 17:46:01,,,,,,,,,,35.0,6.25
0,running,284.0,,,,,,,,,,,,,,,,,,,,,,,81,,,,,6558.12,,,284.0,,,1.745,,,,,0.5,,,145,,,,,,,,,,,,,,,,492691670,-1146628132,,,,,1.745,,337.0,50.75,45.5,,,,662.0,,,,13,,,,,2019-01-01 17:46:09,,,,,,,,,,56.5,9.06
0,running,284.79999999999995,,,,,,,,,,,,,,,,,,,,,,,80,,,,,6580.17,,,284.79999999999995,,,1.754,,,,,0.5,,,145,,,,,,,,,,,,,,,,492694028,-1146628066,,,,,1.754,,337.0,49.93,45.25,,,,661.0,,,,13,,,,,2019-01-01 17:46:21,,,,,,,,,,54.5,8.46
0,running,285.0,,,,,,,,,,,,,,,,,,,,,,,79,,,,,6593.16,,,285.0,,,1.791,,,,,0.5,,,147,,,,,,,,,,,,,,,,492695323,-1146627451,,,,,1.791,,335.0,50.03,44.5,,,,701.0,,,,13,,,,,2019-01-01 17:46:28,,,,,,,,,,65.2,9.15
0,running,285.6,,,,,,,,,,,,,,,,,,,,,,,79,,,,,6613.8,,,285.6,,,1.847,,,,,0.5,,,146,,,,,,,,,,,,,,,,492697238,-1146626129,,,,,1.847,,341.0,50.03,45.25,,,,725.0,,,,13,,,,,2019-01-01 17:46:39,,,,,,,,,,63.2,8.68
0,running,286.0,,,,,,,,,,,,,,,,,,,,,,,75,,,,,6623.88,,,286.0,,,1.819,,,,,0.5,,,146,,,,,,,,,,,,,,,,492698137,-1146626946,,,,,1.819,,367.0,49.81,46.25,,,,738.0,,,,13,,,,,2019-01-01 17:46:45,,,,,,,,,,69.2,8.0
0,running,287.20000000000005,,,,,,,,,,,,,,,,,,,,,,,61,,,,,6625.86,,,287.20000000000005,,,1.185,,,,,0.0,,,146,,,,,,,,,,,,,,,,492698358,-1146626894,,,,,1.185,,441.0,49.0,45.0,,,,758.0,,,,13,,,,,2019-01-01 17:46:48,,,,,,,,,,70.2,8.0
0,running,287.0,,,,,,,,,,,,,,,,,,,,,,,77,,,,,6640.31,,,287.0,,,1.568,,,,,0.5,,,149,,,,,,,,,,,,,,,,492699752,-1146626041,,,,,1.568,,360.0,48.75,45.75,,,,636.0,,,,13,,,,,2019-01-01 17:46:58,,,,,,,,,,59.5,9.84
0,running,287.0,,,,,,,,,,,,,,,,,,,,,,,76,,,,,6652.51,,,287.0,,,1.549,,,,,0.5,,,146,,,,,,,,,,,,,,,,492701020,-1146626088,,,,,1.549,,350.0,48.75,44.75,,,,626.0,,,,13,,,,,2019-01-01 17:47:06,,,,,,,,,,67.2,10.53
0,running,286.20000000000005,,,,,,,,,,,,,,,,,,,,,,,85,,,,,6663.09,,,286.20000000000005,,,1.474,,,,,0.5,,,145,,,,,,,,,,,,,,,,492702120,-1146625733,,,,,1.474,,331.0,48.65,43.5,,,,562.0,,,,13,,,,,2019-01-01 17:47:13,,,,,,,,,,62.5,12.28
0,running,285.79999999999995,,,,,,,,,,,,,,,,,,,,,,,84,,,,,6672.29,,,285.79999999999995,,,1.773,,,,,0.0,,,146,,,,,,,,,,,,,,,,492703099,-1146625926,,,,,1.773,,318.0,49.18,43.25,,,,632.0,,,,13,,,,,2019-01-01 17:47:18,,,,,,,,,,68.2,11.21
0,running,284.79999999999995,,,,,,,,,,,,,,,,,,,,,,,81,,,,,6682.78,,,284.79999999999995,,,1.708,,,,,0.5,,,145,,,,,,,,,,,,,,,,492704222,-1146625860,,,,,1.708,,321.0,49.18,43.5,,,,632.0,,,,13,,,,,2019-01-01 17:47:24,,,,,,,,,,73.0,11.21
0,running,284.20000000000005,,,,,,,,,,,,,,,,,,,,,,,79,,,,,6695.33,,,284.20000000000005,,,1.726,,,,,0.5,,,142,,,,,,,,,,,,,,,,492705496,-1146625311,,,,,1.726,,323.0,49.46,42.75,,,,666.0,,,,14,,,,,2019-01-01 17:47:31,,,,,,,,,,74.0,11.03
0,running,283.79999999999995,,,,,,,,,,,,,,,,,,,,,,,81,,,,,6710.63,,,283.79999999999995,,,1.941,,,,,0.5,,,140,,,,,,,,,,,,,,,,492706922,-1146624234,,,,,1.941,,305.0,49.34,41.75,,,,657.0,,,,14,,,,,2019-01-01 17:47:39,,,,,,,,,,72.2,10.71
0,running,284.20000000000005,,,,,,,,,,,,,,,,,,,,,,,80,,,,,6730.79,,,284.20000000000005,,,1.717,,,,,0.5,,,140,,,,,,,,,,,,,,,,492709002,-1146623391,,,,,1.717,,331.0,49.71,44.0,,,,643.0,,,,14,,,,,2019-01-01 17:47:51,,,,,,,,,,65.2,10.15
0,running,284.20000000000005,,,,,,,,,,,,,,,,,,,,,,,81,,,,,6732.27,,,284.20000000000005,,,1.661,,,,,0.0,,,141,,,,,,,,,,,,,,,,492709155,-1146623322,,,,,1.661,,333.0,49.93,45.0,,,,638.0,,,,14,,,,,2019-01-01 17:47:52,,,,,,,,,,63.2,9.65
0,running,282.6,,,,,,,,,,,,,,,,,,,,,,,81,,,,,6747.11,,,282.6,,,1.437,,,,,0.0,,,139,,,,,,,,,,,,,,,,492710405,-1146622004,,,,,1.437,,333.0,49.84,44.0,,,,500.0,,,,14,,,,,2019-01-01 17:48:02,,,,,,,,,,71.2,12.68
0,running,281.6,,,,,,,,,,,,,,,,,,,,,,,75,,,,,6765.99,,,281.6,,,1.586,,,,,0.5,,,139,,,,,,,,,,,,,,,,492712013,-1146620388,,,,,1.586,,349.0,49.65,45.0,,,,697.0,,,,14,,,,,2019-01-01 17:48:14,,,,,,,,,,72.2,9.75
0,running,280.79999999999995,,,,,,,,,,,,,,,,,,,,,,,81,,,,,6771.64,,,280.79999999999995,,,1.521,,,,,0.0,,,139,,,,,,,,,,,,,,,,492712478,-1146619857,,,,,1.521,,339.0,49.65,45.0,,,,572.0,,,,14,,,,,2019-01-01 17:48:18,,,,,,,,,,63.2,10.15
0,running,280.6,,,,,,,,,,,,,,,,,,,,,,,88,,,,,6777.51,,,280.6,,,1.474,,,,,0.5,,,138,,,,,,,,,,,,,,,,492712699,-1146619068,,,,,1.474,,316.0,49.75,50.0,,,,529.0,,,,14,,,,,2019-01-01 17:48:22,,,,,,,,,,51.7,11.21
0,running,279.20000000000005,,,,,,,,,,,,,,,,,,,,,,,88,,,,,6782.0,,,279.20000000000005,,,1.334,,,,,0.5,,,137,,,,,,,,,,,,,,,,492712852,-1146618462,,,,,1.334,,306.0,49.75,43.5,,,,435.0,,,,14,,,,,2019-01-01 17:48:25,,,,,,,,,,53.5,10.53
0,running,278.20000000000005,,,,,,,,,,,,,,,,,,,,,,,75,,,,,6788.29,,,278.20000000000005,,,1.633,,,,,0.5,,,138,,,,,,,,,,,,,,,,492713080,-1146617619,,,,,1.633,,339.0,49.87,44.25,,,,651.0,,,,14,,,,,2019-01-01 17:48:29,,,,,,,,,,88.7,10.62
0,running,277.20000000000005,,,,,,,,,,,,,,,,,,,,,,,90,,,,,6795.26,,,277.20000000000005,,,1.717,,,,,0.0,,,136,,,,,,,,,,,,,,,,492713349,-1146616692,,,,,1.717,,290.0,49.65,43.0,,,,469.0,,,,14,,,,,2019-01-01 17:48:33,,,,,,,,,,56.5,11.12
0,running,277.0,,,,,,,,,,,,,,,,,,,,,,,82,,,,,6799.7,,,277.0,,,1.642,,,,,0.5,,,136,,,,,,,,,,,,,,,,492713452,-1146616052,,,,,1.642,,302.0,49.87,43.25,,,,497.0,,,,14,,,,,2019-01-01 17:48:36,,,,,,,,,,57.5,11.21
0,running,277.20000000000005,,,,,,,,,,,,,,,,,,,,,,,89,,,,,6803.0,,,277.20000000000005,,,1.614,,,,,0.5,,,136,,,,,,,,,,,,,,,,492713758,-1146615788,,,,,1.614,,297.0,49.53,43.25,,,,512.0,,,,14,,,,,2019-01-01 17:48:38,,,,,,,,,,64.2,11.59
0,running,276.79999999999995,,,,,,,,,,,,,,,,,,,,,,,79,,,,,6806.46,,,276.79999999999995,,,1.642,,,,,0.5,,,137,,,,,,,,,,,,,,,,492714129,-1146615744,,,,,1.642,,301.0,49.65,42.75,,,,641.0,,,,14,,,,,2019-01-01 17:48:40,,,,,,,,,,80.0,12.09
0,running,275.79999999999995,,,,,,,,,,,,,,,,,,,,,,,80,,,,,6809.24,,,275.79999999999995,,,1.288,,,,,0.0,,,137,,,,,,,,,,,,,,,,492714317,-1146615439,,,,,1.288,,330.0,49.65,50.0,,,,640.0,,,,14,,,,,2019-01-01 17:48:43,,,,,,,,,,54.5,10.43
0,running,274.6,,,,,,,,,,,,,,,,,,,,,,,93,,,,,6817.94,,,274.6,,,1.325,,,,,0.5,,,135,,,,,,,,,,,,,,,,492714702,-1146614315,,,,,1.325,,310.0,50.34,50.0,,,,418.0,,,,14,,,,,2019-01-01 17:48:50,,,,,,,,,,32.0,11.71
0,running,273.79999999999995,,,,,,,,,,,,,,,,,,,,,,,60,,,,,6823.53,,,273.79999999999995,,,1.26,,,,,0.5,,,134,,,,,,,,,,,,,,,,492714339,-1146613686,,,,,1.26,,462.0,50.53,45.75,,,,595.0,,,,14,,,,,2019-01-01 17:48:54,,,,,,,,,,68.2,10.93
0,running,273.79999999999995,,,,,,,,,,,,,,,,,,,,,,,66,,,,,6826.67,,,273.79999999999995,,,1.372,,,,,0.5,,,136,,,,,,,,,,,,,,,,492714262,-1146613241,,,,,1.372,,417.0,50.43,44.75,,,,611.0,,,,14,,,,,2019-01-01 17:48:56,,,,,,,,,,69.2,10.81
0,running,274.0,,,,,,,,,,,,,,,,,,,,,,,78,,,,,6829.41,,,274.0,,,1.446,,,,,0.5,,,139,,,,,,,,,,,,,,,,492714416,-1146612908,,,,,1.446,,386.0,50.25,45.0,,,,624.0,,,,14,,,,,2019-01-01 17:48:58,,,,,,,,,,61.5,10.15
0,running,273.79999999999995,,,,,,,,,,,,,,,,,,,,,,,82,,,,,6832.67,,,273.79999999999995,,,1.362,,,,,0.0,,,140,,,,,,,,,,,,,,,,492714541,-1146612468,,,,,1.362,,337.0,49.93,44.0,,,,622.0,,,,14,,,,,2019-01-01 17:49:00,,,,,,,,,,61.5,10.03
0,running,273.6,,,,,,,,,,,,,,,,,,,,,,,97,,,,,6839.73,,,273.6,,,1.521,,,,,0.0,,,142,,,,,,,,,,,,,,,,492714993,-1146611662,,,,,1.521,,265.0,49.71,38.25,,,,479.0,,,,14,,,,,2019-01-01 17:49:05,,,,,,,,,,52.5,10.03
0,running,272.4,,,,,,,,,,,,,,,,,,,,,,,105,,,,,6850.02,,,272.4,,,1.418,,,,,0.0,,,143,,,,,,,,,,,,,,,,492715557,-1146610402,,,,,1.418,,264.0,49.93,50.0,,,,466.0,,,,14,,,,,2019-01-01 17:49:12,,,,,,,,,,50.7,11.81
0,running,271.0,,,,,,,,,,,,,,,,,,,,,,,116,,,,,6854.53,,,271.0,,,1.456,,,,,0.5,,,142,,,,,,,,,,,,,,,,492715802,-1146609847,,,,,1.456,,250.0,49.75,42.75,,,,422.0,,,,15,,,,,2019-01-01 17:49:15,,,,,,,,,,41.0,10.62
0,running,269.6,,,,,,,,,,,,,,,,,,,,,,,91,,,,,6859.83,,,269.6,,,1.791,,,,,0.0,,,143,,,,,,,,,,,,,,,,492716180,-1146609278,,,,,1.791,,259.0,49.4,42.0,,,,479.0,,,,15,,,,,2019-01-01 17:49:18,,,,,,,,,,59.5,11.21
0,running,268.4,,,,,,,,,,,,,,,,,,,,,,,89,,,,,6864.57,,,268.4,,,1.67,,,,,0.5,,,145,,,,,,,,,,,,,,,,492716562,-1146608826,,,,,1.67,,273.0,49.59,41.75,,,,616.0,,,,15,,,,,2019-01-01 17:49:21,,,,,,,,,,60.5,10.34
0,running,267.0,,,,,,,,,,,,,,,,,,,,,,,80,,,,,6873.08,,,267.0,,,1.689,,,,,0.5,,,143,,,,,,,,,,,,,,,,492717020,-1146607766,,,,,1.689,,268.0,49.18,39.75,,,,686.0,,,,15,,,,,2019-01-01 17:49:26,,,,,,,,,,68.2,10.81
