,distance,cadence,altitude,enhanced_speed,speed,heart_rate,step_length,fractional_cadence,stance_time_balance,stance_time_percent,timestamp,vertical_oscillation,vertical_ratio,run_number
0,2137.12,83,255.20000000000005,1.819,1.819,147,646.0,0.5,50.12,43.25,2019-01-01 17:06:10,83.0,11.4,1
0,2141.86,84,255.39999999999998,1.624,1.624,149,477.0,0.0,50.21,44.25,2019-01-01 17:06:14,59.5,11.81,1
0,2155.84,84,256.0,1.698,1.698,150,596.0,0.5,50.0,43.0,2019-01-01 17:06:21,69.2,11.12,1
0,2159.81,85,256.0,1.745,1.745,151,613.0,0.0,50.0,42.25,2019-01-01 17:06:23,68.2,10.93,1
0,2172.75,83,256.20000000000005,1.885,1.885,150,699.0,0.0,50.21,44.75,2019-01-01 17:06:29,60.5,8.96,1
0,2178.59,83,256.6,1.81,1.81,150,651.0,0.0,50.31,45.0,2019-01-01 17:06:33,57.5,8.78,1
0,2184.36,83,257.0,1.745,1.745,149,605.0,0.0,50.4,44.0,2019-01-01 17:06:37,71.2,10.43,1
0,2187.69,83,257.4,1.736,1.736,149,594.0,0.5,50.4,43.25,2019-01-01 17:06:39,66.2,10.53,1
0,2191.41,83,257.4,1.717,1.717,149,600.0,0.0,50.4,43.75,2019-01-01 17:06:41,63.2,10.34,1
0,2197.17,82,258.20000000000005,1.689,1.689,151,606.0,0.0,50.0,44.75,2019-01-01 17:06:45,64.2,10.43,1
0,2209.11,86,258.0,1.652,1.652,151,577.0,0.0,50.09,41.5,2019-01-01 17:06:53,69.2,11.71,1
0,2215.35,84,257.79999999999995,1.652,1.652,153,599.0,0.0,50.09,43.5,2019-01-01 17:06:57,64.2,10.81,1
0,2217.47,82,257.79999999999995,1.624,1.624,153,607.0,0.5,50.0,44.0,2019-01-01 17:06:59,62.5,10.34,1
0,2238.23,85,259.20000000000005,1.633,1.633,156,603.0,0.5,49.78,43.75,2019-01-01 17:07:12,61.5,10.25,1
0,2241.5,84,259.6,1.633,1.633,156,606.0,0.5,50.0,44.0,2019-01-01 17:07:14,62.5,10.25,1
0,2244.64,85,259.6,1.624,1.624,156,601.0,0.0,50.21,44.25,2019-01-01 17:07:16,60.5,10.03,1
0,2249.82,84,260.0,1.605,1.605,158,574.0,0.5,50.31,44.75,2019-01-01 17:07:19,58.5,10.03,1
0,2253.99,84,260.20000000000005,1.614,1.614,158,594.0,0.5,50.31,44.5,2019-01-01 17:07:21,60.5,10.34,1
0,2275.86,85,260.20000000000005,1.801,1.801,157,694.0,0.0,50.5,42.25,2019-01-01 17:07:32,69.2,10.15,1
0,2284.72,85,260.0,1.829,1.829,156,692.0,0.0,50.59,42.0,2019-01-01 17:07:37,69.2,9.75,1
0,2288.77,84,259.6,1.81,1.81,155,671.0,0.0,50.68,43.75,2019-01-01 17:07:39,67.2,9.75,1
0,2292.08,83,259.79999999999995,1.81,1.81,155,659.0,0.5,50.78,45.0,2019-01-01 17:07:41,58.5,9.37,1
0,2296.19,91,260.0,1.801,1.801,154,618.0,0.0,50.68,46.0,2019-01-01 17:07:44,48.7,8.37,1
0,2308.23,85,261.20000000000005,1.521,1.521,153,529.0,0.5,50.84,41.75,2019-01-01 17:07:53,73.0,13.15,1
0,2321.28,85,262.0,1.54,1.54,156,564.0,0.0,50.84,43.75,2019-01-01 17:08:01,60.5,10.93,1
0,2331.49,87,261.6,1.596,1.596,155,604.0,0.0,50.62,42.25,2019-01-01 17:08:06,65.2,10.81,1
0,2335.3,87,261.79999999999995,1.614,1.614,156,606.0,0.5,50.62,43.75,2019-01-01 17:08:08,53.5,9.84,1
0,2338.36,89,262.4,1.605,1.605,158,580.0,0.5,50.62,45.0,2019-01-01 17:08:11,50.7,9.06,1
0,2358.82,89,263.6,1.568,1.568,156,568.0,0.5,50.43,40.5,2019-01-01 17:08:23,69.2,12.37,1
0,2368.95,85,263.0,1.624,1.624,158,601.0,0.0,50.53,43.0,2019-01-01 17:08:29,66.2,11.12,1
0,2377.71,85,263.20000000000005,1.717,1.717,158,642.0,0.0,50.43,42.75,2019-01-01 17:08:34,59.5,9.65,1
0,2380.11,83,263.4,1.708,1.708,157,657.0,0.5,50.53,50.0,2019-01-01 17:08:36,57.5,9.06,1
0,2390.94,84,264.6,1.633,1.633,157,568.0,0.0,50.53,43.25,2019-01-01 17:08:43,71.2,11.59,1
0,2394.49,85,264.79999999999995,1.642,1.642,157,583.0,0.5,50.53,42.0,2019-01-01 17:08:45,73.0,11.9,1
0,2416.22,85,265.20000000000005,1.764,1.764,156,680.0,0.5,50.81,42.5,2019-01-01 17:08:56,64.2,9.84,1
0,2417.5,86,265.20000000000005,1.782,1.782,155,695.0,0.0,50.81,44.0,2019-01-01 17:08:57,60.5,9.46,1
0,2423.32,87,264.79999999999995,1.736,1.736,157,595.0,0.5,50.62,45.5,2019-01-01 17:09:01,50.7,8.28,1
0,2426.58,85,265.20000000000005,1.726,1.726,159,571.0,0.5,50.62,45.5,2019-01-01 17:09:03,54.5,8.87,1
0,2430.68,85,265.79999999999995,1.698,1.698,160,570.0,0.0,50.62,43.75,2019-01-01 17:09:05,69.2,11.12,1
0,2452.64,84,266.20000000000005,1.838,1.838,158,685.0,0.0,50.53,42.75,2019-01-01 17:09:16,68.2,9.93,1
0,2471.09,91,266.4,1.903,1.903,155,671.0,0.5,50.31,45.25,2019-01-01 17:09:26,43.7,7.68,1
0,2474.74,92,266.79999999999995,1.549,1.549,156,422.0,0.0,50.09,46.5,2019-01-01 17:09:29,37.0,8.0,1
0,2478.31,84,267.20000000000005,1.502,1.502,156,456.0,0.5,50.09,46.5,2019-01-01 17:09:32,53.5,10.53,1
0,2481.18,86,267.79999999999995,1.334,1.334,156,443.0,0.0,50.0,44.75,2019-01-01 17:09:34,53.5,11.71,1
0,2498.64,85,267.79999999999995,1.624,1.624,156,588.0,0.5,49.78,43.0,2019-01-01 17:09:45,53.5,10.25,1
0,2503.18,88,267.6,1.596,1.596,156,549.0,0.5,50.0,44.5,2019-01-01 17:09:48,43.7,8.46,1
0,2508.24,87,268.20000000000005,1.446,1.446,157,489.0,0.0,50.09,43.5,2019-01-01 17:09:51,82.0,14.53,1
0,2511.5,86,268.79999999999995,1.53,1.53,159,562.0,0.0,50.18,43.75,2019-01-01 17:09:53,51.7,12.37,1
0,2515.0,85,269.0,1.549,1.549,159,576.0,0.5,49.96,44.25,2019-01-01 17:09:55,59.5,10.71,1
0,2536.16,84,269.4,1.624,1.624,160,619.0,0.5,50.31,42.5,2019-01-01 17:10:07,66.2,10.53,1
0,2543.41,88,269.6,1.642,1.642,159,594.0,0.0,50.31,42.5,2019-01-01 17:10:11,61.5,10.25,1
0,2545.57,85,269.6,1.689,1.689,159,593.0,0.5,50.31,43.75,2019-01-01 17:10:13,57.5,9.84,1
0,2551.32,87,270.0,1.558,1.558,159,516.0,0.0,50.09,45.25,2019-01-01 17:10:18,50.7,9.46,1
0,2552.28,87,270.20000000000005,1.558,1.558,160,519.0,0.0,50.0,45.5,2019-01-01 17:10:19,51.7,9.65,1
0,2564.96,91,271.0,1.577,1.577,157,557.0,0.0,50.4,41.75,2019-01-01 17:10:27,64.2,11.5,1
0,2568.64,88,271.20000000000005,1.624,1.624,156,632.0,0.0,50.28,41.0,2019-01-01 17:10:29,65.2,11.21,1
0,2570.34,87,271.0,1.661,1.661,156,626.0,0.0,50.28,41.75,2019-01-01 17:10:30,63.2,10.81,1
0,2575.61,85,270.79999999999995,1.698,1.698,156,640.0,0.0,50.15,50.0,2019-01-01 17:10:33,57.5,9.37,1
0,2584.23,88,270.6,1.726,1.726,156,599.0,0.0,50.25,43.25,2019-01-01 17:10:38,57.5,9.37,1
0,2586.74,92,270.20000000000005,1.708,1.708,155,599.0,0.5,50.25,42.5,2019-01-01 17:10:40,75.0,9.93,1
0,2590.44,87,269.6,1.446,1.446,154,529.0,0.5,50.25,42.25,2019-01-01 17:10:43,63.2,11.31,1
0,2593.22,85,269.6,1.4,1.4,152,492.0,0.5,50.25,42.25,2019-01-01 17:10:45,63.2,11.9,1
0,2604.0,87,269.20000000000005,1.568,1.568,151,558.0,0.5,50.43,42.0,2019-01-01 17:10:51,71.2,12.18,1
0,2605.8,84,268.79999999999995,1.586,1.586,151,594.0,0.5,50.43,42.0,2019-01-01 17:10:52,71.2,12.0,1
0,2608.96,82,269.0,1.605,1.605,149,624.0,0.0,50.43,42.25,2019-01-01 17:10:54,71.2,11.4,1
0,2614.26,82,269.0,1.586,1.586,152,612.0,0.5,50.34,44.0,2019-01-01 17:10:57,60.5,10.62,1
0,2631.68,86,269.4,1.68,1.68,149,606.0,0.0,50.56,40.5,2019-01-01 17:11:07,72.2,11.59,1
0,2649.74,85,268.6,1.819,1.819,147,703.0,0.0,50.65,43.75,2019-01-01 17:11:16,61.5,9.06,1
0,2654.86,86,268.79999999999995,1.782,1.782,148,636.0,0.0,50.56,44.5,2019-01-01 17:11:19,52.5,8.46,1
0,2672.23,87,270.0,1.81,1.81,144,641.0,0.0,50.46,43.25,2019-01-01 17:11:28,57.5,9.46,1
0,2684.71,80,270.20000000000005,1.894,1.894,147,718.0,0.0,50.46,44.0,2019-01-01 17:11:34,59.5,7.9,1
0,2693.94,87,271.0,1.866,1.866,150,639.0,0.5,49.75,43.5,2019-01-01 17:11:39,77.0,10.53,1
0,2701.09,85,271.20000000000005,1.847,1.847,153,652.0,0.0,49.93,43.75,2019-01-01 17:11:43,58.5,9.93,1
0,2721.64,85,271.79999999999995,1.969,1.969,155,694.0,0.5,50.03,43.75,2019-01-01 17:11:53,64.2,8.78,1
0,2740.26,84,272.20000000000005,2.025,2.025,155,734.0,0.5,49.87,44.25,2019-01-01 17:12:03,57.5,7.68,1
0,2745.24,82,272.4,1.959,1.959,157,636.0,0.5,50.0,44.5,2019-01-01 17:12:06,60.5,8.37,1
0,2752.09,83,273.20000000000005,1.875,1.875,158,608.0,0.5,49.81,44.75,2019-01-01 17:12:10,54.5,8.68,1
0,2753.53,83,273.4,1.857,1.857,159,610.0,0.5,49.81,44.0,2019-01-01 17:12:11,68.2,9.15,1
0,2773.66,86,274.0,2.221,2.221,160,785.0,0.5,49.81,41.5,2019-01-01 17:12:20,68.2,9.06,1
0,2778.19,86,274.0,2.249,2.249,160,795.0,0.5,50.0,41.75,2019-01-01 17:12:22,67.2,8.46,1
0,2785.89,85,273.6,2.221,2.221,160,803.0,0.0,50.31,42.5,2019-01-01 17:12:26,67.2,8.18,1
0,2791.71,87,273.79999999999995,2.165,2.165,160,712.0,0.0,50.31,42.0,2019-01-01 17:12:29,63.2,8.59,1
0,2801.38,85,273.6,2.146,2.146,158,732.0,0.0,50.4,42.75,2019-01-01 17:12:34,63.2,8.68,1
0,2806.23,84,273.6,2.09,2.09,159,717.0,0.0,50.28,44.25,2019-01-01 17:12:37,59.5,8.37,1
0,2813.56,83,274.4,2.015,2.015,158,616.0,0.5,50.28,46.5,2019-01-01 17:12:42,48.7,8.18,1
0,2816.24,81,274.79999999999995,1.922,1.922,158,615.0,0.5,50.28,46.75,2019-01-01 17:12:44,56.5,8.46,1
0,2819.55,81,275.20000000000005,1.773,1.773,159,589.0,0.5,50.28,45.0,2019-01-01 17:12:46,63.2,9.46,1
0,2822.72,82,275.6,1.754,1.754,159,589.0,0.0,50.18,44.0,2019-01-01 17:12:48,65.2,9.93,1
0,2835.0,82,276.0,1.736,1.736,157,626.0,0.5,50.18,44.5,2019-01-01 17:12:55,64.2,10.25,1
0,2856.01,88,276.4,1.885,1.885,157,656.0,0.5,50.37,42.0,2019-01-01 17:13:06,62.5,9.56,1
0,2865.08,90,275.79999999999995,1.997,1.997,154,651.0,0.0,50.37,41.0,2019-01-01 17:13:10,65.2,9.75,1
0,2886.06,92,276.0,2.062,2.062,154,672.0,0.0,50.59,40.5,2019-01-01 17:13:20,61.5,8.78,1
0,2895.34,91,276.20000000000005,2.09,2.09,157,704.0,0.5,50.37,41.0,2019-01-01 17:13:24,60.5,8.59,1
0,2900.18,89,276.6,2.099,2.099,157,726.0,0.5,50.37,41.5,2019-01-01 17:13:26,60.5,8.28,1
0,2921.3,79,277.20000000000005,2.109,2.109,158,743.0,0.5,50.09,44.0,2019-01-01 17:13:37,56.5,7.5,1
0,2922.44,83,277.20000000000005,2.081,2.081,159,624.0,0.5,49.96,44.75,2019-01-01 17:13:38,54.5,7.4,1
0,2925.17,83,277.6,1.764,1.764,159,591.0,0.0,49.87,45.5,2019-01-01 17:13:40,52.5,8.37,1
0,2936.62,92,278.6,1.577,1.577,161,568.0,0.0,50.21,43.75,2019-01-01 17:13:47,56.5,9.75,1
0,2938.36,91,278.6,1.577,1.577,161,562.0,0.0,50.0,43.25,2019-01-01 17:13:48,56.5,10.15,1
0,2942.02,82,278.6,1.801,1.801,161,580.0,0.0,49.5,43.25,2019-01-01 17:13:50,62.5,10.25,1
0,2955.67,88,277.79999999999995,1.969,1.969,158,685.0,0.5,49.78,42.25,2019-01-01 17:13:57,63.2,8.87,1
0,2957.54,87,277.6,1.969,1.969,158,690.0,0.5,49.78,41.25,2019-01-01 17:13:58,63.2,8.96,1
0,2962.69,88,276.4,1.959,1.959,158,684.0,0.0,49.78,41.5,2019-01-01 17:14:01,63.2,9.15,1
0,2966.43,81,275.79999999999995,1.913,1.913,155,697.0,0.0,49.78,43.0,2019-01-01 17:14:03,68.2,9.46,1
0,2985.59,87,275.4,2.127,2.127,152,740.0,0.0,49.87,41.75,2019-01-01 17:14:12,64.2,8.78,1
0,2987.57,88,275.20000000000005,2.127,2.127,152,735.0,0.0,49.87,42.0,2019-01-01 17:14:13,63.2,8.68,1
0,2989.23,87,275.20000000000005,2.099,2.099,151,736.0,0.0,49.87,42.5,2019-01-01 17:14:14,64.2,8.78,1
0,2999.96,88,274.0,1.941,1.941,149,667.0,0.5,48.75,41.5,2019-01-01 17:14:20,69.2,10.34,1
0,3015.14,89,273.4,2.174,2.174,152,749.0,0.5,49.65,41.75,2019-01-01 17:14:27,62.5,8.46,1
0,3021.96,90,273.4,2.155,2.155,153,708.0,0.5,49.75,41.0,2019-01-01 17:14:30,61.5,8.68,1
0,3032.96,95,273.0,2.277,2.277,152,703.0,0.0,49.75,40.25,2019-01-01 17:14:35,60.5,8.59,1
0,3043.17,94,272.0,2.221,2.221,154,713.0,0.0,49.96,39.75,2019-01-01 17:14:40,61.5,8.46,1
0,3052.41,92,271.4,2.109,2.109,157,692.0,0.0,49.96,39.75,2019-01-01 17:14:45,65.2,9.15,1
0,3066.59,92,271.20000000000005,2.053,2.053,157,682.0,0.0,50.4,40.0,2019-01-01 17:14:52,62.5,9.65,1
0,3077.3,100,271.20000000000005,2.034,2.034,153,715.0,0.0,50.03,50.0,2019-01-01 17:14:57,70.2,9.46,1
0,3081.61,103,271.0,2.053,2.053,153,594.0,0.0,49.59,40.25,2019-01-01 17:14:59,58.5,9.37,1
0,3083.29,103,270.79999999999995,2.109,2.109,153,596.0,0.5,49.59,40.5,2019-01-01 17:15:00,56.5,9.15,1
0,3087.85,108,269.79999999999995,1.885,1.885,154,567.0,0.0,49.84,40.75,2019-01-01 17:15:03,51.7,8.78,1
0,3099.74,93,268.6,1.866,1.866,157,602.0,0.5,49.75,39.5,2019-01-01 17:15:09,66.2,11.71,1
0,3121.03,92,267.79999999999995,2.099,2.099,156,702.0,0.5,50.06,40.75,2019-01-01 17:15:18,60.5,8.78,1
0,3142.87,89,269.0,2.099,2.099,157,717.0,0.0,50.15,41.0,2019-01-01 17:15:28,64.2,8.68,1
0,3164.01,86,268.79999999999995,2.202,2.202,158,813.0,0.0,50.15,42.5,2019-01-01 17:15:37,66.2,8.18,1
0,3174.13,85,269.0,2.137,2.137,155,824.0,0.0,50.06,42.5,2019-01-01 17:15:42,63.2,8.59,1
0,3175.6,77,269.0,2.118,2.118,155,825.0,0.5,50.06,40.25,2019-01-01 17:15:43,78.0,8.68,1
0,3178.32,75,269.4,1.885,1.885,156,676.0,0.5,49.87,43.75,2019-01-01 17:15:45,55.5,8.0,1
0,3181.52,83,269.4,1.698,1.698,154,583.0,0.5,49.87,44.75,2019-01-01 17:15:47,55.5,8.78,1
0,3183.33,84,269.79999999999995,1.698,1.698,154,549.0,0.5,49.87,44.75,2019-01-01 17:15:48,55.5,9.46,1
0,3188.51,84,270.4,1.791,1.791,154,628.0,0.5,49.87,44.25,2019-01-01 17:15:51,66.2,9.93,1
0,3192.45,85,270.79999999999995,1.633,1.633,156,620.0,0.0,50.09,44.0,2019-01-01 17:15:54,56.5,9.65,1
0,3205.57,83,271.6,1.642,1.642,159,610.0,0.5,49.75,43.25,2019-01-01 17:16:02,63.2,10.53,1
0,3209.01,81,272.20000000000005,1.708,1.708,159,645.0,0.5,49.87,43.25,2019-01-01 17:16:04,63.2,9.93,1
0,3221.19,93,272.79999999999995,1.875,1.875,161,586.0,0.5,48.59,43.0,2019-01-01 17:16:10,53.5,9.06,1
0,3226.58,87,273.20000000000005,1.978,1.978,162,767.0,0.0,49.06,43.25,2019-01-01 17:16:13,64.2,8.46,1
0,3235.63,89,274.0,1.838,1.838,165,565.0,0.5,49.4,42.25,2019-01-01 17:16:18,66.2,10.71,1
0,3257.52,83,274.20000000000005,2.211,2.211,164,795.0,0.5,49.84,42.75,2019-01-01 17:16:28,71.2,9.37,1
0,3259.58,83,274.20000000000005,2.193,2.193,164,808.0,0.5,49.84,42.75,2019-01-01 17:16:29,70.2,9.25,1
0,3281.04,84,275.0,1.969,1.969,165,673.0,0.5,50.53,44.5,2019-01-01 17:16:40,77.0,9.84,1
0,3284.65,84,275.4,1.931,1.931,164,667.0,0.5,50.65,45.0,2019-01-01 17:16:42,65.2,9.56,1
0,3291.15,84,275.79999999999995,1.885,1.885,163,647.0,0.0,50.31,43.75,2019-01-01 17:16:46,58.5,9.25,1
0,3306.68,83,276.4,1.885,1.885,164,704.0,0.5,50.21,43.5,2019-01-01 17:16:54,67.2,9.75,1
0,3315.57,84,276.6,1.894,1.894,163,698.0,0.5,50.0,44.5,2019-01-01 17:16:59,57.5,8.46,1
0,3318.86,83,276.79999999999995,1.829,1.829,162,682.0,0.5,50.0,44.75,2019-01-01 17:17:01,57.5,8.46,1
0,3321.57,76,276.79999999999995,1.801,1.801,162,657.0,0.5,50.0,44.75,2019-01-01 17:17:03,57.5,8.78,1
0,3326.54,78,277.6,1.652,1.652,162,510.0,0.5,50.09,44.5,2019-01-01 17:17:06,55.5,9.65,1
0,3344.8,85,278.6,2.006,2.006,164,714.0,0.5,50.31,42.25,2019-01-01 17:17:15,64.2,9.15,1
0,3365.91,83,279.20000000000005,1.987,1.987,162,731.0,0.5,50.5,42.5,2019-01-01 17:17:25,74.0,9.37,1
0,3383.5,96,279.6,1.866,1.866,161,550.0,0.0,49.75,50.0,2019-01-01 17:17:35,50.7,8.0,1
0,3392.27,89,280.79999999999995,1.875,1.875,160,480.0,0.0,49.75,42.25,2019-01-01 17:17:40,81.0,18.43,1
0,3395.39,89,281.20000000000005,1.922,1.922,160,683.0,0.0,49.87,42.5,2019-01-01 17:17:42,55.5,5.93,1
0,3399.38,87,281.6,1.512,1.512,159,646.0,0.0,49.87,43.5,2019-01-01 17:17:45,59.5,8.28,1
0,3403.79,87,281.79999999999995,1.502,1.502,158,526.0,0.0,49.75,42.0,2019-01-01 17:17:48,64.2,11.31,1
0,3414.67,80,282.0,1.754,1.754,158,612.0,0.5,50.18,42.0,2019-01-01 17:17:54,66.2,10.43,1
0,3431.08,83,281.0,1.997,1.997,157,752.0,0.0,50.37,42.75,2019-01-01 17:18:02,69.2,9.06,1
0,3435.09,85,280.79999999999995,1.978,1.978,156,709.0,0.0,50.37,42.0,2019-01-01 17:18:04,65.2,9.15,1
0,3440.23,90,281.0,1.885,1.885,156,597.0,0.5,50.15,41.5,2019-01-01 17:18:07,66.2,9.75,1
0,3445.07,88,281.20000000000005,1.736,1.736,154,562.0,0.0,50.06,40.5,2019-01-01 17:18:10,73.0,11.03,1
0,3460.79,87,280.6,1.875,1.875,156,697.0,0.5,50.25,41.5,2019-01-01 17:18:18,75.0,10.03,1
0,3472.08,86,280.4,1.894,1.894,155,685.0,0.5,50.34,41.0,2019-01-01 17:18:24,67.2,9.84,1
0,3476.41,85,280.20000000000005,1.866,1.866,154,660.0,0.0,50.34,42.75,2019-01-01 17:18:26,69.2,10.15,1
0,3496.52,86,281.4,1.959,1.959,154,711.0,0.5,49.68,44.5,2019-01-01 17:18:35,57.5,8.87,1
0,3500.18,87,281.6,1.931,1.931,155,707.0,0.5,49.78,44.25,2019-01-01 17:18:37,54.5,8.37,1
0,3507.17,87,281.79999999999995,1.959,1.959,155,652.0,0.5,49.65,43.25,2019-01-01 17:18:40,65.2,9.06,1
0,3517.22,85,282.79999999999995,2.043,2.043,154,779.0,0.0,49.75,42.75,2019-01-01 17:18:45,67.2,8.78,1
0,3518.95,84,283.0,2.034,2.034,154,773.0,0.0,49.75,43.0,2019-01-01 17:18:46,68.2,8.59,1
0,3527.28,84,283.0,2.006,2.006,154,713.0,0.0,49.96,42.5,2019-01-01 17:18:50,66.2,9.25,1
0,3547.64,82,282.6,1.997,1.997,155,744.0,0.5,49.65,40.5,2019-01-01 17:19:00,79.0,10.25,1
0,3565.74,85,282.0,1.903,1.903,158,679.0,0.0,49.75,41.25,2019-01-01 17:19:10,70.2,10.43,1
0,3567.51,89,281.79999999999995,1.903,1.903,158,647.0,0.0,49.75,41.5,2019-01-01 17:19:11,61.5,10.03,1
0,3587.92,101,282.4,2.025,2.025,156,608.0,0.0,50.06,40.0,2019-01-01 17:19:20,53.5,9.37,1
0,3593.22,86,281.79999999999995,2.258,2.258,153,843.0,0.0,50.15,40.25,2019-01-01 17:19:23,73.0,8.87,1
0,3596.72,84,281.4,1.885,1.885,154,632.0,0.5,50.15,41.0,2019-01-01 17:19:25,72.2,9.37,1
0,3617.14,86,281.4,1.903,1.903,156,674.0,0.0,50.06,42.0,2019-01-01 17:19:36,72.2,10.15,1
0,3630.8,82,281.79999999999995,1.941,1.941,155,717.0,0.5,49.93,42.75,2019-01-01 17:19:43,71.2,9.93,1
0,3636.12,91,281.79999999999995,1.885,1.885,152,589.0,0.0,49.84,41.25,2019-01-01 17:19:46,57.5,9.93,1
0,3638.19,89,281.79999999999995,1.885,1.885,152,593.0,0.5,49.84,41.0,2019-01-01 17:19:47,62.5,10.15,1
0,3641.67,86,281.79999999999995,1.969,1.969,153,745.0,0.5,49.93,41.25,2019-01-01 17:19:49,75.0,9.84,1
0,3654.22,89,281.79999999999995,1.922,1.922,154,653.0,0.0,49.84,40.0,2019-01-01 17:19:56,69.2,10.25,1
0,3666.44,88,280.79999999999995,1.838,1.838,153,620.0,0.5,49.84,40.75,2019-01-01 17:20:03,69.2,11.03,1
0,3672.44,92,280.6,1.847,1.847,153,613.0,0.5,49.84,40.0,2019-01-01 17:20:06,69.2,11.12,1
0,3693.22,87,281.20000000000005,1.885,1.885,153,669.0,0.0,49.96,41.5,2019-01-01 17:20:17,86.7,12.37,1
0,3699.12,87,281.6,1.959,1.959,154,742.0,0.0,49.87,41.0,2019-01-01 17:20:20,50.7,9.75,1
0,3701.4,88,282.0,1.931,1.931,154,733.0,0.0,50.4,43.25,2019-01-01 17:20:22,60.5,8.96,1
0,3708.94,86,282.4,1.586,1.586,157,537.0,0.5,50.09,44.25,2019-01-01 17:20:27,58.5,10.25,1
0,3717.93,86,283.20000000000005,1.764,1.764,158,652.0,0.0,50.0,41.25,2019-01-01 17:20:32,76.0,10.62,1
0,3738.46,84,284.0,1.81,1.81,159,664.0,0.0,50.09,41.75,2019-01-01 17:20:43,71.2,10.53,1
0,3742.62,83,284.20000000000005,1.819,1.819,159,679.0,0.5,50.21,41.5,2019-01-01 17:20:45,75.0,10.71,1
0,3746.53,80,284.0,1.829,1.829,157,735.0,0.5,50.65,41.25,2019-01-01 17:20:48,71.2,8.0,1
0,3747.68,78,283.6,1.661,1.661,155,0.0,0.0,0.0,39.5,2019-01-01 17:20:51,37.0,0.0,1
0,3748.39,0,283.6,0.0,0.0,152,0.0,0.0,0.0,0.0,2019-01-01 17:20:54,0.0,0.0,1
0,3748.59,0,283.6,0.0,0.0,156,0.0,0.0,0.0,0.0,2019-01-01 17:21:06,0.0,0.0,1
0,3749.8,96,283.6,0.0,0.0,159,753.0,0.0,52.15,45.25,2019-01-01 17:21:11,8.7,4.87,1
0,3753.85,88,283.79999999999995,1.269,1.269,159,273.0,0.5,51.78,43.25,2019-01-01 17:21:14,64.2,24.78,1
0,3759.22,82,283.6,1.791,1.791,155,615.0,0.0,51.43,43.5,2019-01-01 17:21:17,80.0,15.03,1
0,3762.39,79,283.4,1.801,1.801,151,647.0,0.5,51.0,42.5,2019-01-01 17:21:19,78.0,13.15,1
0,3765.16,86,283.4,1.54,1.54,148,639.0,0.5,51.06,42.0,2019-01-01 17:21:21,48.7,10.71,1
0,3771.72,95,283.20000000000005,1.726,1.726,145,441.0,0.5,51.21,39.5,2019-01-01 17:21:24,67.2,12.18,1
0,3773.84,82,283.0,1.885,1.885,145,737.0,0.5,51.71,40.25,2019-01-01 17:21:25,70.2,12.0,1
0,3782.57,102,281.79999999999995,1.81,1.81,147,531.0,0.5,51.71,43.25,2019-01-01 17:21:30,56.5,9.93,1
0,3792.75,88,280.79999999999995,1.922,1.922,147,723.0,0.5,51.37,39.25,2019-01-01 17:21:35,64.2,10.03,1
0,3798.0,72,279.6,1.903,1.903,144,876.0,0.0,50.87,44.0,2019-01-01 17:21:38,66.2,8.68,1
0,3800.15,67,279.0,1.829,1.829,142,853.0,0.5,50.59,44.5,2019-01-01 17:21:40,38.0,6.12,1
0,3803.28,65,278.79999999999995,1.101,1.101,138,360.0,0.5,49.75,44.75,2019-01-01 17:21:43,43.7,18.43,1
0,3814.64,84,278.4,1.726,1.726,138,668.0,0.0,49.96,43.0,2019-01-01 17:21:49,65.2,13.28,1
0,3821.8,78,277.4,1.95,1.95,138,761.0,0.0,49.87,45.0,2019-01-01 17:21:53,58.5,8.68,1
0,3833.68,81,276.20000000000005,1.922,1.922,138,766.0,0.0,49.65,45.5,2019-01-01 17:21:59,60.5,8.0,1
0,3848.97,77,275.4,1.838,1.838,135,697.0,0.5,49.53,43.25,2019-01-01 17:22:08,69.2,9.37,1
0,3850.47,78,275.20000000000005,1.819,1.819,135,659.0,0.0,49.4,43.0,2019-01-01 17:22:09,66.2,9.46,1
0,3852.49,83,275.0,1.801,1.801,135,667.0,0.0,49.65,50.0,2019-01-01 17:22:10,63.2,9.37,1
0,3858.7,77,274.20000000000005,1.754,1.754,138,680.0,0.0,49.75,44.0,2019-01-01 17:22:14,68.2,9.46,1
0,3866.26,81,274.4,1.633,1.633,135,635.0,0.0,49.65,44.0,2019-01-01 17:22:19,62.5,9.56,1
0,3871.03,80,274.4,1.624,1.624,136,603.0,0.5,49.65,44.25,2019-01-01 17:22:22,62.5,10.03,1
0,3881.53,81,274.4,1.689,1.689,139,634.0,0.5,49.87,44.25,2019-01-01 17:22:28,60.5,9.25,1
0,3886.59,81,275.0,1.67,1.67,142,640.0,0.0,49.87,44.5,2019-01-01 17:22:31,60.5,9.46,1
0,3892.11,81,275.20000000000005,1.698,1.698,143,632.0,0.0,49.87,44.0,2019-01-01 17:22:34,64.2,9.84,1
0,3893.91,80,275.20000000000005,1.708,1.708,143,662.0,0.5,49.96,44.5,2019-01-01 17:22:35,65.2,9.93,1
0,3899.82,78,275.20000000000005,1.605,1.605,140,636.0,0.5,49.53,44.5,2019-01-01 17:22:40,48.7,8.37,1
0,3903.6,71,275.0,1.409,1.409,138,319.0,0.5,49.06,47.5,2019-01-01 17:22:43,41.0,10.34,1
0,3909.14,77,275.20000000000005,1.39,1.39,140,464.0,0.5,48.65,45.0,2019-01-01 17:22:46,69.2,14.15,1
