activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,run_number,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
running,255.8,84,1848.68,255.8,2.043,0.5,141,492800140,-1146617985,1,2.043,295,50.03,41.5,729,14,1/1/19 17:03,71.2,9.56
running,255.4,84,1864.59,255.4,1.913,0.5,142,492798521,-1146617485,1,1.913,302,50.31,42.75,624,14,1/1/19 17:03,66.2,10.34
running,255.6,84,1873.07,255.6,1.801,0.5,142,492797658,-1146617046,1,1.801,300,50.31,42.25,598,14,1/1/19 17:03,67.2,10.93
running,255.6,86,1894.58,255.6,1.745,0.5,143,492795654,-1146615520,1,1.745,287,50.43,41,598,14,1/1/19 17:03,69.2,11.59
running,255.2,85,1915.72,255.2,1.829,0.5,144,492793570,-1146614224,1,1.829,299,50,43,664,14,1/1/19 17:04,62.5,9.75
running,256.2,85,1935.94,256.2,1.754,0,145,492791503,-1146613279,1,1.754,303,50,43.25,640,14,1/1/19 17:04,64.2,9.75
running,256.2,85,1939.03,256.2,1.689,0,146,492791167,-1146613230,1,1.689,311,49.9,44.5,598,14,1/1/19 17:04,61.5,9.93
running,257.2,84,1951.38,257.2,1.624,0.5,148,492789837,-1146612911,1,1.624,305,50.12,42.25,628,14,1/1/19 17:04,84.7,12.18
running,257.4,85,1965.06,257.4,1.67,0,146,492788643,-1146611773,1,1.67,297,50.12,41.75,627,14,1/1/19 17:04,68.2,10.81
running,257.4,85,1973.9,257.4,1.68,0.5,148,492787710,-1146611372,1,1.68,294,50.21,42,624,14,1/1/19 17:04,66.2,10.62
running,256.8,83,1984.55,256.8,1.708,0.5,145,492788549,-1146611244,1,1.708,291,50.21,41.5,607,14,1/1/19 17:04,70.2,11.31
running,256,87,1999.12,256,1.857,0,146,492790014,-1146611679,1,1.857,289,50.03,42,647,15,1/1/19 17:04,68.2,10.53
running,256,88,2018.37,256,1.68,0,143,492791908,-1146612305,1,1.68,280,50.21,40.5,566,15,1/1/19 17:05,75,12.59
running,255,86,2025.58,255,1.838,0,144,492792673,-1146612457,1,1.838,281,50.12,40.25,704,15,1/1/19 17:05,76,12.09
running,254,85,2042.96,254,1.922,0.5,145,492794545,-1146612925,1,1.922,288,50.21,41,678,15,1/1/19 17:05,72.2,10.15
running,254.6,87,2055.22,254.6,1.773,0,147,492795763,-1146613754,1,1.773,293,50.21,42.25,576,15,1/1/19 17:05,64.2,10.93
running,255,85,2061.31,255,1.736,0.5,147,492796393,-1146613980,1,1.736,296,50.21,42.25,590,15,1/1/19 17:05,74,11.03
running,255,91,2067.96,255,1.791,0,144,492797112,-1146613995,1,1.791,285,50.21,41,610,15,1/1/19 17:05,73,11.4
running,254.4,86,2088.37,254.4,1.922,0.5,143,492799016,-1146612531,1,1.922,279,50.21,40,685,15,1/1/19 17:05,75,10.71
running,253.8,87,2095.4,253.8,1.875,0,144,492799776,-1146612461,1,1.875,285,50.21,41.25,645,15,1/1/19 17:05,69.2,10.62
running,252.8,90,2108.43,252.8,2.025,0,147,492801182,-1146612602,1,2.025,276,50.31,41,700,15,1/1/19 17:05,63.2,9.56
running,252.8,90,2110.33,252.8,2.025,0,146,492801371,-1146612747,1,2.025,277,50.43,41.25,708,15,1/1/19 17:05,63.2,9.06
running,253.8,89,2126.36,253.8,1.885,0.5,146,492802219,-1146614748,1,1.885,290,50.43,43.25,628,15,1/1/19 17:06,55.5,8.78
running,254,89,2128.35,254,1.885,0,146,492802295,-1146615020,1,1.885,290,50.43,42.75,626,15,1/1/19 17:06,58.5,9.06
running,255,88,2136.2,255,1.885,0,148,492802240,-1146616114,1,1.885,296,50.12,43.5,656,15,1/1/19 17:06,61.5,8.87
running,255.2,83,2137.12,255.2,1.819,0.5,147,492802242,-1146616232,1,1.819,302,50.12,43.25,646,15,1/1/19 17:06,83,11.4
running,255.4,84,2141.86,255.4,1.624,0,149,492801784,-1146616467,1,1.624,315,50.21,44.25,477,15,1/1/19 17:06,59.5,11.81
running,256,84,2155.84,256,1.698,0.5,150,492801708,-1146618472,1,1.698,308,50,43,596,15,1/1/19 17:06,69.2,11.12
running,256,85,2159.81,256,1.745,0,151,492801884,-1146618985,1,1.745,300,50,42.25,613,15,1/1/19 17:06,68.2,10.93
running,256.2,83,2172.75,256.2,1.885,0,150,492803067,-1146619875,1,1.885,323,50.21,44.75,699,15,1/1/19 17:06,60.5,8.96
running,256.6,83,2178.59,256.6,1.81,0,150,492803285,-1146620759,1,1.81,326,50.31,45,651,15,1/1/19 17:06,57.5,8.78
running,257,83,2184.36,257,1.745,0,149,492802675,-1146620693,1,1.745,320,50.4,44,605,15,1/1/19 17:06,71.2,10.43
running,257.4,83,2187.69,257.4,1.736,0.5,149,492802371,-1146620923,1,1.736,311,50.4,43.25,594,15,1/1/19 17:06,66.2,10.53
running,257.4,83,2191.41,257.4,1.717,0,149,492802210,-1146621402,1,1.717,316,50.4,43.75,600,15,1/1/19 17:06,63.2,10.34
running,258.2,82,2197.17,258.2,1.689,0,151,492802631,-1146621920,1,1.689,325,50,44.75,606,15,1/1/19 17:06,64.2,10.43
running,258,86,2209.11,258,1.652,0,151,492803878,-1146622398,1,1.652,294,50.09,41.5,577,15,1/1/19 17:06,69.2,11.71
running,257.8,84,2215.35,257.8,1.652,0,153,492804001,-1146623274,1,1.652,311,50.09,43.5,599,15,1/1/19 17:06,64.2,10.81
running,257.8,82,2217.47,257.8,1.624,0.5,153,492803845,-1146623520,1,1.624,318,50,44,607,15,1/1/19 17:06,62.5,10.34
running,259.2,85,2238.23,259.2,1.633,0.5,156,492801641,-1146623248,1,1.633,308,49.78,43.75,603,15,1/1/19 17:07,61.5,10.25
running,259.6,84,2241.5,259.6,1.633,0.5,156,492801327,-1146623414,1,1.633,312,50,44,606,15,1/1/19 17:07,62.5,10.25
running,259.6,85,2244.64,259.6,1.624,0,156,492801106,-1146623750,1,1.624,313,50.21,44.25,601,15,1/1/19 17:07,60.5,10.03
running,260,84,2249.82,260,1.605,0.5,158,492801073,-1146624482,1,1.605,321,50.31,44.75,574,15,1/1/19 17:07,58.5,10.03
running,260.2,84,2253.99,260.2,1.614,0.5,158,492801420,-1146624865,1,1.614,322,50.31,44.5,594,15,1/1/19 17:07,60.5,10.34
running,260.2,85,2275.86,260.2,1.801,0,157,492803739,-1146625391,1,1.801,296,50.5,42.25,694,15,1/1/19 17:07,69.2,10.15
running,260,85,2284.72,260,1.829,0,156,492804656,-1146625638,1,1.829,296,50.59,42,692,15,1/1/19 17:07,69.2,9.75
running,259.6,84,2288.77,259.6,1.81,0,155,492804836,-1146626160,1,1.81,309,50.68,43.75,671,15,1/1/19 17:07,67.2,9.75
running,259.8,83,2292.08,259.8,1.81,0.5,155,492804856,-1146626623,1,1.81,321,50.78,45,659,15,1/1/19 17:07,58.5,9.37
running,260,91,2296.19,260,1.801,0,154,492804626,-1146627127,1,1.801,320,50.68,46,618,15,1/1/19 17:07,48.7,8.37
running,261.2,85,2308.23,261.2,1.521,0.5,153,492803353,-1146626976,1,1.521,299,50.84,41.75,529,15,1/1/19 17:07,73,13.15
running,262,85,2321.28,262,1.54,0,156,492801915,-1146627061,1,1.54,310,50.84,43.75,564,15,1/1/19 17:08,60.5,10.93
running,261.6,87,2331.49,261.6,1.596,0,155,492800816,-1146627147,1,1.596,292,50.62,42.25,604,15,1/1/19 17:08,65.2,10.81
running,261.8,87,2335.3,261.8,1.614,0.5,156,492800492,-1146627481,1,1.614,298,50.62,43.75,606,15,1/1/19 17:08,53.5,9.84
running,262.4,89,2338.36,262.4,1.605,0.5,158,492800472,-1146627913,1,1.605,303,50.62,45,580,15,1/1/19 17:08,50.7,9.06
running,263.6,89,2358.82,263.6,1.568,0.5,156,492802585,-1146628512,1,1.568,277,50.43,40.5,568,15,1/1/19 17:08,69.2,12.37
running,263,85,2368.95,263,1.624,0,158,492803639,-1146628892,1,1.624,301,50.53,43,601,15,1/1/19 17:08,66.2,11.12
running,263.2,85,2377.71,263.2,1.717,0,158,492804171,-1146629967,1,1.717,307,50.43,42.75,642,15,1/1/19 17:08,59.5,9.65
running,263.4,83,2380.11,263.4,1.708,0.5,157,492804038,-1146630280,1,1.708,322,50.53,50,657,15,1/1/19 17:08,57.5,9.06
running,264.6,84,2390.94,264.6,1.633,0,157,492802889,-1146630165,1,1.633,312,50.53,43.25,568,15,1/1/19 17:08,71.2,11.59
running,264.8,85,2394.49,264.8,1.642,0.5,157,492802523,-1146630033,1,1.642,299,50.53,42,583,15,1/1/19 17:08,73,11.9
running,265.2,85,2416.22,265.2,1.764,0.5,156,492800178,-1146630020,1,1.764,298,50.81,42.5,680,15,1/1/19 17:08,64.2,9.84
running,265.2,86,2417.5,265.2,1.782,0,155,492800046,-1146630100,1,1.782,304,50.81,44,695,15,1/1/19 17:08,60.5,9.46
running,264.8,87,2423.32,264.8,1.736,0.5,157,492800010,-1146630920,1,1.736,314,50.62,45.5,595,15,1/1/19 17:09,50.7,8.28
running,265.2,85,2426.58,265.2,1.726,0.5,159,492800237,-1146631281,1,1.726,317,50.62,45.5,571,15,1/1/19 17:09,54.5,8.87
running,265.8,85,2430.68,265.8,1.698,0,160,492800655,-1146631461,1,1.698,311,50.62,43.75,570,15,1/1/19 17:09,69.2,11.12
running,266.2,84,2452.64,266.2,1.838,0,158,492803016,-1146631583,1,1.838,306,50.53,42.75,685,15,1/1/19 17:09,68.2,9.93
running,266.4,91,2471.09,266.4,1.903,0.5,155,492804237,-1146633277,1,1.903,313,50.31,45.25,671,15,1/1/19 17:09,43.7,7.68
running,266.8,92,2474.74,266.8,1.549,0,156,492803869,-1146633462,1,1.549,309,50.09,46.5,422,15,1/1/19 17:09,37,8
running,267.2,84,2478.31,267.2,1.502,0.5,156,492803478,-1146633455,1,1.502,321,50.09,46.5,456,15,1/1/19 17:09,53.5,10.53
running,267.8,86,2481.18,267.8,1.334,0,156,492803172,-1146633352,1,1.334,311,50,44.75,443,15,1/1/19 17:09,53.5,11.71
running,267.8,85,2498.64,267.8,1.624,0.5,156,492801414,-1146632671,1,1.624,300,49.78,43,588,15,1/1/19 17:09,53.5,10.25
running,267.6,88,2503.18,267.6,1.596,0.5,156,492801084,-1146633158,1,1.596,309,50,44.5,549,15,1/1/19 17:09,43.7,8.46
running,268.2,87,2508.24,268.2,1.446,0,157,492801075,-1146633885,1,1.446,302,50.09,43.5,489,15,1/1/19 17:09,82,14.53
running,268.8,86,2511.5,268.8,1.53,0,159,492801225,-1146634306,1,1.53,307,50.18,43.75,562,15,1/1/19 17:09,51.7,12.37
running,269,85,2515,269,1.549,0.5,159,492801525,-1146634614,1,1.549,313,49.96,44.25,576,15,1/1/19 17:09,59.5,10.71
running,269.4,84,2536.16,269.4,1.624,0.5,160,492803685,-1146635527,1,1.624,302,50.31,42.5,619,15,1/1/19 17:10,66.2,10.53
running,269.6,88,2543.41,269.6,1.642,0,159,492804300,-1146636126,1,1.642,295,50.31,42.5,594,15,1/1/19 17:10,61.5,10.25
running,269.6,85,2545.57,269.6,1.689,0.5,159,492804362,-1146636480,1,1.689,307,50.31,43.75,593,15,1/1/19 17:10,57.5,9.84
running,270,87,2551.32,270,1.558,0,159,492803920,-1146637091,1,1.558,313,50.09,45.25,516,15,1/1/19 17:10,50.7,9.46
running,270.2,87,2552.28,270.2,1.558,0,160,492803806,-1146637092,1,1.558,315,50,45.5,519,15,1/1/19 17:10,51.7,9.65
running,271,91,2564.96,271,1.577,0,157,492802533,-1146636557,1,1.577,287,50.4,41.75,557,15,1/1/19 17:10,64.2,11.5
running,271.2,88,2568.64,271.2,1.624,0,156,492802192,-1146636293,1,1.624,284,50.28,41,632,15,1/1/19 17:10,65.2,11.21
running,271,87,2570.34,271,1.661,0,156,492802006,-1146636281,1,1.661,289,50.28,41.75,626,15,1/1/19 17:10,63.2,10.81
running,270.8,85,2575.61,270.8,1.698,0,156,492801449,-1146636459,1,1.698,305,50.15,50,640,15,1/1/19 17:10,57.5,9.37
running,270.6,88,2584.23,270.6,1.726,0,156,492800515,-1146636381,1,1.726,297,50.25,43.25,599,15,1/1/19 17:10,57.5,9.37
running,270.2,92,2586.74,270.2,1.708,0.5,155,492800586,-1146636049,1,1.708,285,50.25,42.5,599,15,1/1/19 17:10,75,9.93
running,269.6,87,2590.44,269.6,1.446,0.5,154,492800844,-1146635644,1,1.446,290,50.25,42.25,529,15,1/1/19 17:10,63.2,11.31
running,269.6,85,2593.22,269.6,1.4,0.5,152,492800659,-1146635333,1,1.4,293,50.25,42.25,492,15,1/1/19 17:10,63.2,11.9
running,269.2,87,2604,269.2,1.568,0.5,151,492799568,-1146634833,1,1.568,297,50.43,42,558,15,1/1/19 17:10,71.2,12.18
running,268.8,84,2605.8,268.8,1.586,0.5,151,492799371,-1146634798,1,1.586,298,50.43,42,594,15,1/1/19 17:10,71.2,12
running,269,82,2608.96,269,1.605,0,149,492799038,-1146634893,1,1.605,306,50.43,42.25,624,15,1/1/19 17:10,71.2,11.4
running,269,82,2614.26,269,1.586,0.5,152,492798599,-1146635424,1,1.586,319,50.34,44,612,15,1/1/19 17:10,60.5,10.62
running,269.4,86,2631.68,269.4,1.68,0,149,492796751,-1146635789,1,1.68,282,50.56,40.5,606,15,1/1/19 17:11,72.2,11.59
running,268.6,85,2649.74,268.6,1.819,0,147,492794769,-1146635635,1,1.819,305,50.65,43.75,703,15,1/1/19 17:11,61.5,9.06
running,268.8,86,2654.86,268.8,1.782,0,148,492794288,-1146635233,1,1.782,308,50.56,44.5,636,15,1/1/19 17:11,52.5,8.46
running,270,87,2672.23,270,1.81,0,144,492793515,-1146632977,1,1.81,300,50.46,43.25,641,15,1/1/19 17:11,57.5,9.46
running,270.2,80,2684.71,270.2,1.894,0,147,492792623,-1146631663,1,1.894,313,50.46,44,718,15,1/1/19 17:11,59.5,7.9
running,271,87,2693.94,271,1.866,0.5,150,492791979,-1146630694,1,1.866,302,49.75,43.5,639,15,1/1/19 17:11,77,10.53
running,271.2,85,2701.09,271.2,1.847,0,153,492791382,-1146630101,1,1.847,309,49.93,43.75,652,15,1/1/19 17:11,58.5,9.93
running,271.8,85,2721.64,271.8,1.969,0.5,155,492789530,-1146628584,1,1.969,309,50.03,43.75,694,15,1/1/19 17:11,64.2,8.78
running,272.2,84,2740.26,272.2,2.025,0.5,155,492787845,-1146628135,1,2.025,315,49.87,44.25,734,15,1/1/19 17:12,57.5,7.68
running,272.4,82,2745.24,272.4,1.959,0.5,157,492787689,-1146628815,1,1.959,324,50,44.5,636,15,1/1/19 17:12,60.5,8.37
running,273.2,83,2752.09,273.2,1.875,0.5,158,492787853,-1146629760,1,1.875,324,49.81,44.75,608,15,1/1/19 17:12,54.5,8.68
running,273.4,83,2753.53,273.4,1.857,0.5,159,492787974,-1146629892,1,1.857,320,49.81,44,610,15,1/1/19 17:12,68.2,9.15
running,274,86,2773.66,274,2.221,0.5,160,492789746,-1146631269,1,2.221,288,49.81,41.5,785,14,1/1/19 17:12,68.2,9.06
running,274,86,2778.19,274,2.249,0.5,160,492789867,-1146631886,1,2.249,291,50,41.75,795,14,1/1/19 17:12,67.2,8.46
running,273.6,85,2785.89,273.6,2.221,0,160,492789986,-1146632962,1,2.221,299,50.31,42.5,803,14,1/1/19 17:12,67.2,8.18
running,273.8,87,2791.71,273.8,2.165,0,160,492790354,-1146633632,1,2.165,291,50.31,42,712,14,1/1/19 17:12,63.2,8.59
running,273.6,85,2801.38,273.6,2.146,0,158,492790504,-1146634916,1,2.146,300,50.4,42.75,732,14,1/1/19 17:12,63.2,8.68
running,273.6,84,2806.23,273.6,2.09,0,159,492790094,-1146635321,1,2.09,314,50.28,44.25,717,14,1/1/19 17:12,59.5,8.37
running,274.4,83,2813.56,274.4,2.015,0.5,158,492789339,-1146635071,1,2.015,335,50.28,46.5,616,14,1/1/19 17:12,48.7,8.18
running,274.8,81,2816.24,274.8,1.922,0.5,158,492789101,-1146634837,1,1.922,341,50.28,46.75,615,14,1/1/19 17:12,56.5,8.46
running,275.2,81,2819.55,275.2,1.773,0.5,159,492789011,-1146634381,1,1.773,333,50.28,45,589,14,1/1/19 17:12,63.2,9.46
running,275.6,82,2822.72,275.6,1.754,0,159,492788985,-1146633925,1,1.754,325,50.18,44,589,14,1/1/19 17:12,65.2,9.93
running,276,82,2835,276,1.736,0.5,157,492788146,-1146632641,1,1.736,325,50.18,44.5,626,14,1/1/19 17:12,64.2,10.25
running,276.4,88,2856.01,276.4,1.885,0.5,157,492786700,-1146630615,1,1.885,285,50.37,42,656,14,1/1/19 17:13,62.5,9.56
running,275.8,90,2865.08,275.8,1.997,0,154,492786041,-1146629668,1,1.997,275,50.37,41,651,14,1/1/19 17:13,65.2,9.75
running,276,92,2886.06,276,2.062,0,154,492784203,-1146628072,1,2.062,265,50.59,40.5,672,14,1/1/19 17:13,61.5,8.78
running,276.2,91,2895.34,276.2,2.09,0.5,157,492783315,-1146627496,1,2.09,268,50.37,41,704,14,1/1/19 17:13,60.5,8.59
running,276.6,89,2900.18,276.6,2.099,0.5,157,492782811,-1146627324,1,2.099,276,50.37,41.5,726,14,1/1/19 17:13,60.5,8.28
running,277.2,79,2921.3,277.2,2.109,0.5,158,492780714,-1146627977,1,2.109,304,50.09,44,743,14,1/1/19 17:13,56.5,7.5
running,277.2,83,2922.44,277.2,2.081,0.5,159,492780613,-1146628108,1,2.081,309,49.96,44.75,624,14,1/1/19 17:13,54.5,7.4
running,277.6,83,2925.17,277.6,1.764,0,159,492780309,-1146628130,1,1.764,322,49.87,45.5,591,14,1/1/19 17:13,52.5,8.37
running,278.6,92,2936.62,278.6,1.577,0,161,492779215,-1146627452,1,1.577,297,50.21,43.75,568,14,1/1/19 17:13,56.5,9.75
running,278.6,91,2938.36,278.6,1.577,0,161,492779162,-1146627214,1,1.577,293,50,43.25,562,14,1/1/19 17:13,56.5,10.15
running,278.6,82,2942.02,278.6,1.801,0,161,492779200,-1146626706,1,1.801,305,49.5,43.25,580,14,1/1/19 17:13,62.5,10.25
running,277.8,88,2955.67,277.8,1.969,0.5,158,492780388,-1146625613,1,1.969,291,49.78,42.25,685,14,1/1/19 17:13,63.2,8.87
running,277.6,87,2957.54,277.6,1.969,0.5,158,492780579,-1146625521,1,1.969,285,49.78,41.25,690,14,1/1/19 17:13,63.2,8.96
running,276.4,88,2962.69,276.4,1.959,0,158,492781128,-1146625613,1,1.959,284,49.78,41.5,684,14,1/1/19 17:14,63.2,9.15
running,275.8,81,2966.43,275.8,1.913,0,155,492781526,-1146625607,1,1.913,310,49.78,43,697,14,1/1/19 17:14,68.2,9.46
running,275.4,87,2985.59,275.4,2.127,0,152,492783444,-1146625883,1,2.127,288,49.87,41.75,740,14,1/1/19 17:14,64.2,8.78
running,275.2,88,2987.57,275.2,2.127,0,152,492783651,-1146625945,1,2.127,288,49.87,42,735,14,1/1/19 17:14,63.2,8.68
running,275.2,87,2989.23,275.2,2.099,0,151,492783835,-1146625952,1,2.099,293,49.87,42.5,736,14,1/1/19 17:14,64.2,8.78
running,274,88,2999.96,274,1.941,0.5,149,492784761,-1146625100,1,1.941,271,48.75,41.5,667,14,1/1/19 17:14,69.2,10.34
running,273.4,89,3015.14,273.4,2.174,0.5,152,492786191,-1146625864,1,2.174,278,49.65,41.75,749,14,1/1/19 17:14,62.5,8.46
running,273.4,90,3021.96,273.4,2.155,0.5,153,492786789,-1146626396,1,2.155,272,49.75,41,708,14,1/1/19 17:14,61.5,8.68
running,273,95,3032.96,273,2.277,0,152,492787928,-1146626039,1,2.277,256,49.75,40.25,703,14,1/1/19 17:14,60.5,8.59
running,272,94,3043.17,272,2.221,0,154,492788994,-1146626365,1,2.221,252,49.96,39.75,713,14,1/1/19 17:14,61.5,8.46
running,271.4,92,3052.41,271.4,2.109,0,157,492789703,-1146627270,1,2.109,257,49.96,39.75,692,14,1/1/19 17:14,65.2,9.15
running,271.2,92,3066.59,271.2,2.053,0,157,492791125,-1146627545,1,2.053,254,50.4,40,682,14,1/1/19 17:14,62.5,9.65
running,271.2,100,3077.3,271.2,2.034,0,153,492791862,-1146628659,1,2.034,267,50.03,50,715,14,1/1/19 17:14,70.2,9.46
running,271,103,3081.61,271,2.053,0,153,492792317,-1146628778,1,2.053,249,49.59,40.25,594,14,1/1/19 17:14,58.5,9.37
running,270.8,103,3083.29,270.8,2.109,0.5,153,492792498,-1146628762,1,2.109,248,49.59,40.5,596,14,1/1/19 17:15,56.5,9.15
running,269.8,108,3087.85,269.8,1.885,0,154,492792916,-1146628448,1,1.885,237,49.84,40.75,567,14,1/1/19 17:15,51.7,8.78
running,268.6,93,3099.74,268.6,1.866,0.5,157,492792807,-1146626927,1,1.866,250,49.75,39.5,602,14,1/1/19 17:15,66.2,11.71
running,267.8,92,3121.03,267.8,2.099,0.5,156,492790914,-1146625227,1,2.099,264,50.06,40.75,702,14,1/1/19 17:15,60.5,8.78
running,269,89,3142.87,269,2.099,0,157,492788925,-1146623575,1,2.099,275,50.15,41,717,14,1/1/19 17:15,64.2,8.68
running,268.8,86,3164.01,268.8,2.202,0,158,492787011,-1146621983,1,2.202,295,50.15,42.5,813,14,1/1/19 17:15,66.2,8.18
running,269,85,3174.13,269,2.137,0,155,492785975,-1146621784,1,2.137,299,50.06,42.5,824,14,1/1/19 17:15,63.2,8.59
running,269,77,3175.6,269,2.118,0.5,155,492785837,-1146621897,1,2.118,291,50.06,40.25,825,14,1/1/19 17:15,78,8.68
running,269.4,75,3178.32,269.4,1.885,0.5,156,492785593,-1146622129,1,1.885,305,49.87,43.75,676,14,1/1/19 17:15,55.5,8
running,269.4,83,3181.52,269.4,1.698,0.5,154,492785264,-1146622023,1,1.698,326,49.87,44.75,583,14,1/1/19 17:15,55.5,8.78
running,269.8,84,3183.33,269.8,1.698,0.5,154,492785088,-1146621911,1,1.698,321,49.87,44.75,549,14,1/1/19 17:15,55.5,9.46
running,270.4,84,3188.51,270.4,1.791,0.5,154,492784540,-1146621793,1,1.791,315,49.87,44.25,628,14,1/1/19 17:15,66.2,9.93
running,270.8,85,3192.45,270.8,1.633,0,156,492784225,-1146622178,1,1.633,312,50.09,44,620,14,1/1/19 17:15,56.5,9.65
running,271.6,83,3205.57,271.6,1.642,0.5,159,492782952,-1146622704,1,1.642,309,49.75,43.25,610,14,1/1/19 17:16,63.2,10.53
running,272.2,81,3209.01,272.2,1.708,0.5,159,492782627,-1146622933,1,1.708,314,49.87,43.25,645,14,1/1/19 17:16,63.2,9.93
running,272.8,93,3221.19,272.8,1.875,0.5,161,492781423,-1146623603,1,1.875,291,48.59,43,586,14,1/1/19 17:16,53.5,9.06
running,273.2,87,3226.58,273.2,1.978,0,162,492780895,-1146623944,1,1.978,296,49.06,43.25,767,14,1/1/19 17:16,64.2,8.46
running,274,89,3235.63,274,1.838,0.5,165,492779931,-1146623765,1,1.838,291,49.4,42.25,565,14,1/1/19 17:16,66.2,10.71
running,274.2,83,3257.52,274.2,2.211,0.5,164,492777712,-1146622965,1,2.211,302,49.84,42.75,795,14,1/1/19 17:16,71.2,9.37
running,274.2,83,3259.58,274.2,2.193,0.5,164,492777495,-1146623017,1,2.193,304,49.84,42.75,808,14,1/1/19 17:16,70.2,9.25
running,275,84,3281.04,275,1.969,0.5,165,492775241,-1146623699,1,1.969,318,50.53,44.5,673,13,1/1/19 17:16,77,9.84
running,275.4,84,3284.65,275.4,1.931,0.5,164,492774850,-1146623746,1,1.931,322,50.65,45,667,13,1/1/19 17:16,65.2,9.56
running,275.8,84,3291.15,275.8,1.885,0,163,492774269,-1146623257,1,1.885,309,50.31,43.75,647,13,1/1/19 17:16,58.5,9.25
running,276.4,83,3306.68,276.4,1.885,0.5,164,492772783,-1146622405,1,1.885,312,50.21,43.5,704,13,1/1/19 17:16,67.2,9.75
running,276.6,84,3315.57,276.6,1.894,0.5,163,492771855,-1146622633,1,1.894,315,50,44.5,698,13,1/1/19 17:16,57.5,8.46
running,276.8,83,3318.86,276.8,1.829,0.5,162,492771707,-1146623059,1,1.829,321,50,44.75,682,13,1/1/19 17:17,57.5,8.46
running,276.8,76,3321.57,276.8,1.801,0.5,162,492771848,-1146623383,1,1.801,326,50,44.75,657,13,1/1/19 17:17,57.5,8.78
running,277.6,78,3326.54,277.6,1.652,0.5,162,492772302,-1146623757,1,1.652,324,50.09,44.5,510,13,1/1/19 17:17,55.5,9.65
running,278.6,85,3344.8,278.6,2.006,0.5,164,492774067,-1146624849,1,2.006,297,50.31,42.25,714,13,1/1/19 17:17,64.2,9.15
running,279.2,83,3365.91,279.2,1.987,0.5,162,492776068,-1146625763,1,1.987,307,50.5,42.5,731,13,1/1/19 17:17,74,9.37
running,279.6,96,3383.5,279.6,1.866,0,161,492776998,-1146627508,1,1.866,292,49.75,50,550,13,1/1/19 17:17,50.7,8
running,280.8,89,3392.27,280.8,1.875,0,160,492777093,-1146628748,1,1.875,290,49.75,42.25,480,13,1/1/19 17:17,81,18.43
running,281.2,89,3395.39,281.2,1.922,0,160,492777099,-1146629208,1,1.922,290,49.87,42.5,683,13,1/1/19 17:17,55.5,5.93
running,281.6,87,3399.38,281.6,1.512,0,159,492776834,-1146629651,1,1.512,298,49.87,43.5,646,13,1/1/19 17:17,59.5,8.28
running,281.8,87,3403.79,281.8,1.502,0,158,492776350,-1146629649,1,1.502,291,49.75,42,526,13,1/1/19 17:17,64.2,11.31
running,282,80,3414.67,282,1.754,0.5,158,492775333,-1146628941,1,1.754,301,50.18,42,612,13,1/1/19 17:17,66.2,10.43
running,281,83,3431.08,281,1.997,0,157,492773630,-1146628770,1,1.997,307,50.37,42.75,752,13,1/1/19 17:18,69.2,9.06
running,280.8,85,3435.09,280.8,1.978,0,156,492773271,-1146629088,1,1.978,299,50.37,42,709,13,1/1/19 17:18,65.2,9.15
running,281,90,3440.23,281,1.885,0.5,156,492772845,-1146629559,1,1.885,278,50.15,41.5,597,13,1/1/19 17:18,66.2,9.75
running,281.2,88,3445.07,281.2,1.736,0,154,492772798,-1146630231,1,1.736,270,50.06,40.5,562,13,1/1/19 17:18,73,11.03
running,280.6,87,3460.79,280.6,1.875,0.5,156,492773783,-1146632035,1,1.875,284,50.25,41.5,697,13,1/1/19 17:18,75,10.03
running,280.4,86,3472.08,280.4,1.894,0.5,155,492774311,-1146633465,1,1.894,283,50.34,41,685,13,1/1/19 17:18,67.2,9.84
running,280.2,85,3476.41,280.2,1.866,0,154,492774758,-1146633614,1,1.866,296,50.34,42.75,660,13,1/1/19 17:18,69.2,10.15
running,281.4,86,3496.52,281.4,1.959,0.5,154,492776542,-1146632078,1,1.959,305,49.68,44.5,711,13,1/1/19 17:18,57.5,8.87
running,281.6,87,3500.18,281.6,1.931,0.5,155,492776743,-1146631613,1,1.931,303,49.78,44.25,707,13,1/1/19 17:18,54.5,8.37
