,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,temperature,timestamp
0,336.0,0,0.0,336.0,0.0,0.0,,,,0.0,30,2019-01-16 22:55:34
0,335.20000000000005,0,0.0,335.20000000000005,0.0,0.0,75,,,0.0,30,2019-01-16 22:55:36
0,335.0,63,2.83,335.0,1.418,0.5,78,,,1.418,30,2019-01-16 22:55:41
0,335.0,63,7.24,335.0,1.502,0.0,75,492376045,-1145963213,1.502,30,2019-01-16 22:55:49
0,335.0,63,8.75,335.0,1.512,0.0,76,492376173,-1145963261,1.512,30,2019-01-16 22:55:50
0,334.4,63,9.7,334.4,1.502,0.0,77,492376361,-1145963316,1.502,31,2019-01-16 22:55:52
0,334.0,0,10.34,334.0,1.39,0.0,80,492376412,-1145963471,1.39,31,2019-01-16 22:55:54
0,333.79999999999995,0,10.34,333.79999999999995,1.269,0.0,82,492376438,-1145963493,1.269,31,2019-01-16 22:55:55
0,333.79999999999995,0,11.51,333.79999999999995,1.12,0.0,84,492376521,-1145963602,1.12,31,2019-01-16 22:55:57
0,333.79999999999995,0,12.7,333.79999999999995,1.073,0.0,89,492376648,-1145963667,1.073,31,2019-01-16 22:55:58
0,333.79999999999995,61,17.7,333.79999999999995,1.082,0.5,93,492377184,-1145963755,1.082,31,2019-01-16 22:56:00
0,333.6,61,20.15,333.6,1.736,0.5,92,492377447,-1145963764,1.736,31,2019-01-16 22:56:01
0,333.79999999999995,84,24.05,333.79999999999995,2.071,0.5,91,492377852,-1145963623,2.071,31,2019-01-16 22:56:03
0,334.20000000000005,86,29.19,334.20000000000005,1.614,0.0,88,492377934,-1145962872,1.614,31,2019-01-16 22:56:08
0,334.20000000000005,86,30.54,334.20000000000005,1.614,0.0,85,492377950,-1145962678,1.614,31,2019-01-16 22:56:09
0,334.20000000000005,61,34.56,334.20000000000005,1.54,0.0,88,492377889,-1145962081,1.54,31,2019-01-16 22:56:12
0,334.4,61,36.14,334.4,1.446,0.0,93,492377877,-1145961847,1.446,31,2019-01-16 22:56:13
0,334.6,61,39.88,334.6,1.418,0.0,96,492377890,-1145961295,1.418,31,2019-01-16 22:56:15
0,334.6,61,45.96,334.6,1.446,0.0,93,492377859,-1145960413,1.446,31,2019-01-16 22:56:18
0,334.79999999999995,59,52.18,334.79999999999995,1.549,0.0,88,492377778,-1145959532,1.549,31,2019-01-16 22:56:21
0,334.79999999999995,57,54.18,334.79999999999995,1.596,0.5,88,492377773,-1145959246,1.596,31,2019-01-16 22:56:22
0,335.0,57,62.78,335.0,1.633,0.5,91,492377789,-1145958022,1.633,31,2019-01-16 22:56:27
0,335.4,58,69.72,335.4,1.54,0.0,91,492378023,-1145957036,1.54,31,2019-01-16 22:56:32
0,335.6,57,84.5,335.6,1.596,0.5,89,492378301,-1145954940,1.596,30,2019-01-16 22:56:42
0,335.20000000000005,59,92.57,335.20000000000005,1.642,0.0,88,492378962,-1145954215,1.642,30,2019-01-16 22:56:47
0,336.6,55,111.06,336.6,1.521,0.5,86,492380935,-1145953858,1.521,30,2019-01-16 22:56:58
0,337.6,53,117.83,337.6,1.213,0.0,87,492381676,-1145953728,1.213,30,2019-01-16 22:57:04
0,338.20000000000005,53,119.03,338.20000000000005,1.11,0.5,94,492381716,-1145953563,1.11,30,2019-01-16 22:57:07
0,338.20000000000005,53,120.27,338.20000000000005,1.092,0.5,94,492381689,-1145953389,1.092,30,2019-01-16 22:57:08
0,338.4,55,120.64,338.4,1.036,0.5,94,492381653,-1145953335,1.036,30,2019-01-16 22:57:10
0,338.6,54,123.71,338.6,0.84,0.5,97,492381712,-1145952912,0.84,30,2019-01-16 22:57:14
0,338.79999999999995,54,125.62,338.79999999999995,0.858,0.0,101,492381690,-1145952641,0.858,30,2019-01-16 22:57:15
0,338.79999999999995,54,125.62,338.79999999999995,0.896,0.5,104,492381690,-1145952641,0.896,30,2019-01-16 22:57:16
0,338.79999999999995,55,126.71,338.79999999999995,0.97,0.5,109,492381685,-1145952486,0.97,30,2019-01-16 22:57:17
0,338.79999999999995,55,127.27,338.79999999999995,0.97,0.5,114,492381708,-1145952390,0.97,30,2019-01-16 22:57:18
0,338.79999999999995,55,128.29,338.79999999999995,0.896,0.5,114,492381744,-1145952253,0.896,30,2019-01-16 22:57:19
0,338.79999999999995,56,129.36,338.79999999999995,0.896,0.5,114,492381769,-1145952102,0.896,30,2019-01-16 22:57:20
0,338.4,59,134.69,338.4,1.026,0.5,115,492381811,-1145951358,1.026,30,2019-01-16 22:57:23
0,338.0,60,137.73,338.0,1.073,0.5,115,492381529,-1145951116,1.073,30,2019-01-16 22:57:26
0,337.6,60,138.77,337.6,1.054,0.5,115,492381424,-1145951061,1.054,30,2019-01-16 22:57:28
0,337.4,61,140.72,337.4,1.045,0.0,118,492381256,-1145950875,1.045,29,2019-01-16 22:57:30
0,337.0,61,144.35,337.0,1.054,0.0,115,492380878,-1145950785,1.054,29,2019-01-16 22:57:32
0,336.79999999999995,61,145.04,336.79999999999995,1.054,0.0,112,492380865,-1145950662,1.054,29,2019-01-16 22:57:33
0,336.6,57,148.05,336.6,1.036,0.0,111,492380549,-1145950547,1.036,29,2019-01-16 22:57:36
0,335.4,58,152.42,335.4,1.054,0.0,110,492380085,-1145950471,1.054,29,2019-01-16 22:57:41
0,335.20000000000005,61,161.21,335.20000000000005,1.176,0.0,109,492379131,-1145950418,1.176,29,2019-01-16 22:57:46
0,335.0,59,165.62,335.0,1.241,0.5,108,492378878,-1145949880,1.241,29,2019-01-16 22:57:48
0,335.0,57,167.54,335.0,1.278,0.5,105,492378798,-1145949624,1.278,29,2019-01-16 22:57:49
0,335.20000000000005,57,169.35,335.20000000000005,1.334,0.0,102,492378757,-1145949372,1.334,29,2019-01-16 22:57:50
0,335.20000000000005,57,172.66,335.20000000000005,1.409,0.0,105,492378670,-1145948915,1.409,29,2019-01-16 22:57:52
0,335.20000000000005,57,192.7,335.20000000000005,1.614,0.0,104,492378591,-1145946086,1.614,29,2019-01-16 22:58:04
0,335.4,55,205.4,335.4,1.586,0.5,103,492378412,-1145944292,1.586,29,2019-01-16 22:58:13
0,335.20000000000005,58,221.01,335.20000000000005,1.596,0.5,101,492377764,-1145942430,1.596,28,2019-01-16 22:58:38
0,335.79999999999995,59,228.24,335.79999999999995,1.568,0.0,99,492377757,-1145941411,1.568,28,2019-01-16 22:58:43
0,335.79999999999995,60,235.67,335.79999999999995,1.633,0.0,95,492377706,-1145940358,1.633,28,2019-01-16 22:58:48
0,336.0,60,243.96,336.0,1.698,0.5,98,492377600,-1145939188,1.698,28,2019-01-16 22:58:53
0,335.79999999999995,61,245.88,335.79999999999995,1.708,0.0,101,492377558,-1145938920,1.708,28,2019-01-16 22:58:54
0,336.0,61,247.34,336.0,1.708,0.0,104,492377531,-1145938714,1.708,28,2019-01-16 22:58:55
0,336.0,60,250.37,336.0,1.698,0.5,108,492377565,-1145938285,1.698,28,2019-01-16 22:58:57
0,335.20000000000005,59,265.86,335.20000000000005,1.633,0.5,105,492378098,-1145936176,1.633,28,2019-01-16 22:59:08
0,336.0,58,277.19,336.0,1.465,0.0,102,492378033,-1145934574,1.465,27,2019-01-16 22:59:17
0,335.6,59,292.07,335.6,1.465,0.5,105,492378014,-1145932462,1.465,27,2019-01-16 22:59:27
0,335.6,59,294.84,335.6,1.456,0.5,108,492378072,-1145932066,1.456,27,2019-01-16 22:59:29
0,335.6,59,298.6,335.6,1.474,0.0,114,492378128,-1145931532,1.474,27,2019-01-16 22:59:31
0,335.79999999999995,58,300.48,335.79999999999995,1.484,0.0,119,492378160,-1145931266,1.484,27,2019-01-16 22:59:32
0,336.4,57,313.88,336.4,1.54,0.5,125,492378118,-1145929379,1.54,27,2019-01-16 22:59:40
0,336.4,57,315.64,336.4,1.549,0.0,125,492378115,-1145929129,1.549,27,2019-01-16 22:59:41
0,336.4,57,317.46,336.4,1.558,0.0,125,492378067,-1145928868,1.558,27,2019-01-16 22:59:42
0,336.79999999999995,57,328.16,336.79999999999995,1.614,0.5,122,492377754,-1145927375,1.614,27,2019-01-16 22:59:47
0,337.0,59,336.25,337.0,1.661,0.0,119,492377566,-1145926238,1.661,27,2019-01-16 22:59:51
0,337.6,59,343.1,337.6,1.698,0.0,119,492377776,-1145925264,1.698,27,2019-01-16 22:59:55
0,338.0,61,364.64,338.0,1.764,0.0,117,492377825,-1145922227,1.764,27,2019-01-16 23:00:07
0,338.6,58,372.93,338.6,1.67,0.0,115,492377854,-1145921058,1.67,27,2019-01-16 23:00:13
0,339.79999999999995,59,382.21,339.79999999999995,1.568,0.0,114,492377881,-1145919750,1.568,26,2019-01-16 23:00:20
0,340.4,53,396.35,340.4,1.437,0.0,111,492378136,-1145917788,1.437,26,2019-01-16 23:00:32
0,340.4,55,409.65,340.4,1.484,0.5,114,492378233,-1145915901,1.484,26,2019-01-16 23:00:41
0,340.6,55,412.47,340.6,1.474,0.5,119,492378193,-1145915514,1.474,26,2019-01-16 23:00:43
0,340.6,56,421.17,340.6,1.474,0.5,119,492378096,-1145914291,1.474,26,2019-01-16 23:00:49
0,340.6,55,424.96,340.6,1.465,0.5,116,492378090,-1145913752,1.465,26,2019-01-16 23:00:52
0,340.20000000000005,57,433.34,340.20000000000005,1.428,0.0,115,492378006,-1145912571,1.428,26,2019-01-16 23:00:59
0,340.0,0,434.26,340.0,0.0,0.0,111,492377994,-1145912415,0.0,26,2019-01-16 23:01:03
0,340.0,58,438.61,340.0,0.317,0.5,108,492377900,-1145911829,0.317,26,2019-01-16 23:01:10
0,340.0,58,439.82,340.0,1.278,0.5,105,492377915,-1145911657,1.278,26,2019-01-16 23:01:11
0,340.0,58,441.17,340.0,1.306,0.5,99,492377962,-1145911476,1.306,26,2019-01-16 23:01:12
0,339.0,58,461.52,339.0,1.484,0.0,98,492377793,-1145908600,1.484,25,2019-01-16 23:01:25
0,338.6,57,467.99,338.6,1.278,0.5,98,492377672,-1145907698,1.278,25,2019-01-16 23:01:31
0,337.6,57,476.41,337.6,1.288,0.5,98,492377720,-1145906523,1.288,25,2019-01-16 23:01:37
0,336.6,57,486.23,336.6,1.269,0.5,98,492377637,-1145905136,1.269,25,2019-01-16 23:01:45
0,335.79999999999995,57,491.08,335.79999999999995,1.26,0.5,98,492377473,-1145904468,1.26,25,2019-01-16 23:01:49
0,335.4,57,492.6,335.4,1.269,0.5,98,492377397,-1145904250,1.269,25,2019-01-16 23:01:50
0,334.4,57,497.63,334.4,1.232,0.0,98,492377289,-1145903547,1.232,25,2019-01-16 23:01:55
0,334.0,59,500.08,334.0,1.222,0.0,98,492377347,-1145903205,1.222,25,2019-01-16 23:01:57
0,333.20000000000005,60,503.82,333.20000000000005,1.232,0.0,98,492377462,-1145902682,1.232,25,2019-01-16 23:02:00
0,332.20000000000005,58,513.22,332.20000000000005,1.316,0.5,97,492377373,-1145901350,1.316,25,2019-01-16 23:02:06
0,331.20000000000005,89,521.18,331.20000000000005,1.409,0.0,97,492377526,-1145900221,1.409,25,2019-01-16 23:02:10
0,331.0,91,523.43,331.0,1.428,0.5,97,492377596,-1145899908,1.428,25,2019-01-16 23:02:11
0,329.79999999999995,90,533.47,329.79999999999995,2.202,0.5,97,492377580,-1145898472,2.202,25,2019-01-16 23:02:15
0,329.0,89,538.68,329.0,2.286,0.5,94,492377592,-1145897734,2.286,25,2019-01-16 23:02:17
0,328.6,90,541.23,328.6,2.342,0.5,101,492377578,-1145897371,2.342,25,2019-01-16 23:02:18
0,328.0,91,543.93,328.0,2.361,0.5,106,492377545,-1145896989,2.361,25,2019-01-16 23:02:19
0,327.6,93,549.4,327.6,2.491,0.5,109,492377596,-1145896224,2.491,25,2019-01-16 23:02:21
0,327.4,93,552.03,327.4,2.575,0.0,112,492377636,-1145895851,2.575,25,2019-01-16 23:02:22
0,327.20000000000005,92,557.37,327.20000000000005,2.585,0.5,117,492377720,-1145895104,2.585,25,2019-01-16 23:02:24
0,326.20000000000005,94,565.54,326.20000000000005,2.603,0.5,117,492377573,-1145893960,2.603,25,2019-01-16 23:02:27
0,326.0,94,568.24,326.0,2.603,0.5,121,492377503,-1145893587,2.603,25,2019-01-16 23:02:28
0,325.79999999999995,93,570.54,325.79999999999995,2.585,0.5,125,492377441,-1145893268,2.585,25,2019-01-16 23:02:29
0,325.4,89,576.01,325.4,2.575,0.5,130,492377371,-1145892494,2.575,25,2019-01-16 23:02:31
0,325.0,89,581.43,325.0,2.622,0.5,130,492377406,-1145891724,2.622,25,2019-01-16 23:02:33
0,324.6,93,584.26,324.6,2.622,0.5,135,492377432,-1145891322,2.622,25,2019-01-16 23:02:34
0,324.20000000000005,94,586.92,324.20000000000005,2.631,0.0,134,492377418,-1145890944,2.631,25,2019-01-16 23:02:35
0,323.79999999999995,94,592.77,323.79999999999995,2.669,0.0,133,492377339,-1145890119,2.669,25,2019-01-16 23:02:37
0,323.20000000000005,93,599.1,323.20000000000005,2.706,0.5,136,492377292,-1145889219,2.706,24,2019-01-16 23:02:39
0,322.4,91,611.57,322.4,2.771,0.5,139,492377281,-1145887445,2.771,24,2019-01-16 23:02:43
0,322.20000000000005,91,614.72,322.20000000000005,2.79,0.5,142,492377210,-1145887007,2.79,24,2019-01-16 23:02:44
0,321.6,92,623.72,321.6,2.827,0.5,137,492377093,-1145885736,2.827,24,2019-01-16 23:02:47
0,321.4,92,626.44,321.4,2.827,0.5,136,492377077,-1145885350,2.827,24,2019-01-16 23:02:48
0,320.6,91,638.85,320.6,2.865,0.5,139,492377242,-1145883595,2.865,24,2019-01-16 23:02:52
0,320.6,91,641.96,320.6,2.874,0.5,143,492377269,-1145883153,2.874,24,2019-01-16 23:02:53
0,320.6,91,644.84,320.6,2.883,0.5,143,492377252,-1145882743,2.883,24,2019-01-16 23:02:54
