0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
altitude: 312.6 [m],cadence: 88 [rpm],distance: 2683.74 [m],enhanced_altitude: 312.6 [m],enhanced_speed: 2.603 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 165 [bpm],position_lat: 492237106 [semicircles],position_long: -1145731735 [semicircles],speed: 2.603 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:01,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 312.4 [m],cadence: 86 [rpm],distance: 2705.66 [m],enhanced_altitude: 312.4 [m],enhanced_speed: 2.613 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 166 [bpm],position_lat: 492234896 [semicircles],position_long: -1145730675 [semicircles],speed: 2.613 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:09,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.0 [m],cadence: 90 [rpm],distance: 2726.96 [m],enhanced_altitude: 313.0 [m],enhanced_speed: 2.641 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 167 [bpm],position_lat: 492232820 [semicircles],position_long: -1145729403 [semicircles],speed: 2.641 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:17,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 312.79999999999995 [m],cadence: 88 [rpm],distance: 2737.2 [m],enhanced_altitude: 312.79999999999995 [m],enhanced_speed: 2.641 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 171 [bpm],position_lat: 492231816 [semicircles],position_long: -1145728807 [semicircles],speed: 2.641 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:21,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 312.6 [m],cadence: 87 [rpm],distance: 2758.34 [m],enhanced_altitude: 312.6 [m],enhanced_speed: 2.631 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 169 [bpm],position_lat: 492229867 [semicircles],position_long: -1145727273 [semicircles],speed: 2.631 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:29,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 312.79999999999995 [m],cadence: 87 [rpm],distance: 2780.5 [m],enhanced_altitude: 312.79999999999995 [m],enhanced_speed: 2.585 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 163 [bpm],position_lat: 492228018 [semicircles],position_long: -1145725285 [semicircles],speed: 2.585 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:38,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 312.79999999999995 [m],cadence: 87 [rpm],distance: 2783.32 [m],enhanced_altitude: 312.79999999999995 [m],enhanced_speed: 2.585 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 160 [bpm],position_lat: 492227808 [semicircles],position_long: -1145724995 [semicircles],speed: 2.585 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:39,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 312.79999999999995 [m],cadence: 87 [rpm],distance: 2788.87 [m],enhanced_altitude: 312.79999999999995 [m],enhanced_speed: 2.594 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 165 [bpm],position_lat: 492227371 [semicircles],position_long: -1145724456 [semicircles],speed: 2.594 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:41,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 312.79999999999995 [m],cadence: 87 [rpm],distance: 2791.6 [m],enhanced_altitude: 312.79999999999995 [m],enhanced_speed: 2.594 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 169 [bpm],position_lat: 492227155 [semicircles],position_long: -1145724193 [semicircles],speed: 2.594 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:42,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 312.79999999999995 [m],cadence: 87 [rpm],distance: 2794.23 [m],enhanced_altitude: 312.79999999999995 [m],enhanced_speed: 2.594 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 173 [bpm],position_lat: 492226964 [semicircles],position_long: -1145723915 [semicircles],speed: 2.594 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:43,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.0 [m],cadence: 87 [rpm],distance: 2796.84 [m],enhanced_altitude: 313.0 [m],enhanced_speed: 2.594 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 173 [bpm],position_lat: 492226769 [semicircles],position_long: -1145723647 [semicircles],speed: 2.594 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:44,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.0 [m],cadence: 87 [rpm],distance: 2801.97 [m],enhanced_altitude: 313.0 [m],enhanced_speed: 2.594 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 169 [bpm],position_lat: 492226388 [semicircles],position_long: -1145723117 [semicircles],speed: 2.594 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:46,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.20000000000005 [m],cadence: 88 [rpm],distance: 2822.76 [m],enhanced_altitude: 313.20000000000005 [m],enhanced_speed: 2.575 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 167 [bpm],position_lat: 492224955 [semicircles],position_long: -1145720849 [semicircles],speed: 2.575 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:15:54,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.4 [m],cadence: 86 [rpm],distance: 2843.54 [m],enhanced_altitude: 313.4 [m],enhanced_speed: 2.585 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 165 [bpm],position_lat: 492223335 [semicircles],position_long: -1145718817 [semicircles],speed: 2.585 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:02,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 88 [rpm],distance: 2855.93 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.585 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 164 [bpm],position_lat: 492222425 [semicircles],position_long: -1145717529 [semicircles],speed: 2.585 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:07,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.79999999999995 [m],cadence: 90 [rpm],distance: 2865.56 [m],enhanced_altitude: 313.79999999999995 [m],enhanced_speed: 2.557 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 171 [bpm],position_lat: 492221631 [semicircles],position_long: -1145716653 [semicircles],speed: 2.557 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:11,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.0 [m],cadence: 90 [rpm],distance: 2867.83 [m],enhanced_altitude: 314.0 [m],enhanced_speed: 2.547 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 167 [bpm],position_lat: 492221439 [semicircles],position_long: -1145716452 [semicircles],speed: 2.547 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:12,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.20000000000005 [m],cadence: 90 [rpm],distance: 2872.73 [m],enhanced_altitude: 314.20000000000005 [m],enhanced_speed: 2.547 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 164 [bpm],position_lat: 492221020 [semicircles],position_long: -1145716027 [semicircles],speed: 2.547 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:14,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.20000000000005 [m],cadence: 90 [rpm],distance: 2882.97 [m],enhanced_altitude: 314.20000000000005 [m],enhanced_speed: 2.538 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 161 [bpm],position_lat: 492220165 [semicircles],position_long: -1145715111 [semicircles],speed: 2.538 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:18,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.6 [m],cadence: 90 [rpm],distance: 2893.57 [m],enhanced_altitude: 314.6 [m],enhanced_speed: 2.575 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 162 [bpm],position_lat: 492219258 [semicircles],position_long: -1145714199 [semicircles],speed: 2.575 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:22,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.6 [m],cadence: 91 [rpm],distance: 2908.36 [m],enhanced_altitude: 314.6 [m],enhanced_speed: 2.594 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 165 [bpm],position_lat: 492217925 [semicircles],position_long: -1145713047 [semicircles],speed: 2.594 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:28,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.6 [m],cadence: 90 [rpm],distance: 2910.85 [m],enhanced_altitude: 314.6 [m],enhanced_speed: 2.594 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 162 [bpm],position_lat: 492217693 [semicircles],position_long: -1145712869 [semicircles],speed: 2.594 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:29,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.6 [m],cadence: 90 [rpm],distance: 2913.15 [m],enhanced_altitude: 314.6 [m],enhanced_speed: 2.585 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 162 [bpm],position_lat: 492217469 [semicircles],position_long: -1145712730 [semicircles],speed: 2.585 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:30,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.20000000000005 [m],cadence: 90 [rpm],distance: 2935.34 [m],enhanced_altitude: 314.20000000000005 [m],enhanced_speed: 2.566 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 163 [bpm],position_lat: 492215176 [semicircles],position_long: -1145711853 [semicircles],speed: 2.566 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:39,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.4 [m],cadence: 90 [rpm],distance: 2937.8 [m],enhanced_altitude: 314.4 [m],enhanced_speed: 2.566 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 166 [bpm],position_lat: 492214917 [semicircles],position_long: -1145711780 [semicircles],speed: 2.566 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:40,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.79999999999995 [m],cadence: 88 [rpm],distance: 2953.17 [m],enhanced_altitude: 313.79999999999995 [m],enhanced_speed: 2.557 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 169 [bpm],position_lat: 492213321 [semicircles],position_long: -1145711215 [semicircles],speed: 2.557 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:46,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.79999999999995 [m],cadence: 87 [rpm],distance: 2972.55 [m],enhanced_altitude: 313.79999999999995 [m],enhanced_speed: 2.585 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 166 [bpm],position_lat: 492211324 [semicircles],position_long: -1145710460 [semicircles],speed: 2.585 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:53,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.4 [m],cadence: 86 [rpm],distance: 2981.32 [m],enhanced_altitude: 313.4 [m],enhanced_speed: 2.613 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 166 [bpm],position_lat: 492210459 [semicircles],position_long: -1145709972 [semicircles],speed: 2.613 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:16:56,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.4 [m],cadence: 87 [rpm],distance: 3002.03 [m],enhanced_altitude: 313.4 [m],enhanced_speed: 2.669 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 167 [bpm],position_lat: 492208419 [semicircles],position_long: -1145708796 [semicircles],speed: 2.669 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:17:03,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 86 [rpm],distance: 3024.14 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.706 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 170 [bpm],position_lat: 492206244 [semicircles],position_long: -1145707550 [semicircles],speed: 2.706 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:17:11,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 86 [rpm],distance: 3044.37 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.678 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 169 [bpm],position_lat: 492204303 [semicircles],position_long: -1145706269 [semicircles],speed: 2.678 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:17:19,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 86 [rpm],distance: 3066.74 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.631 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 167 [bpm],position_lat: 492202231 [semicircles],position_long: -1145704640 [semicircles],speed: 2.631 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:17:28,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.79999999999995 [m],cadence: 86 [rpm],distance: 3087.88 [m],enhanced_altitude: 313.79999999999995 [m],enhanced_speed: 2.631 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 167 [bpm],position_lat: 492200229 [semicircles],position_long: -1145703218 [semicircles],speed: 2.631 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:17:36,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 86 [rpm],distance: 3108.6 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.631 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 167 [bpm],position_lat: 492198276 [semicircles],position_long: -1145701814 [semicircles],speed: 2.631 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:17:44,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.79999999999995 [m],cadence: 86 [rpm],distance: 3113.91 [m],enhanced_altitude: 313.79999999999995 [m],enhanced_speed: 2.631 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 164 [bpm],position_lat: 492197779 [semicircles],position_long: -1145701442 [semicircles],speed: 2.631 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:17:46,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.79999999999995 [m],cadence: 87 [rpm],distance: 3134.53 [m],enhanced_altitude: 313.79999999999995 [m],enhanced_speed: 2.622 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 165 [bpm],position_lat: 492195906 [semicircles],position_long: -1145699881 [semicircles],speed: 2.622 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:17:54,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.0 [m],cadence: 86 [rpm],distance: 3155.5 [m],enhanced_altitude: 313.0 [m],enhanced_speed: 2.622 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 165 [bpm],position_lat: 492193882 [semicircles],position_long: -1145698581 [semicircles],speed: 2.622 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:18:02,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 86 [rpm],distance: 3177.17 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.641 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 164 [bpm],position_lat: 492191930 [semicircles],position_long: -1145696897 [semicircles],speed: 2.641 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:18:10,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.4 [m],cadence: 87 [rpm],distance: 3197.72 [m],enhanced_altitude: 313.4 [m],enhanced_speed: 2.603 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 165 [bpm],position_lat: 492190365 [semicircles],position_long: -1145694849 [semicircles],speed: 2.603 [m/s],temperature: 16 [C],timestamp: 2019-01-16 23:18:18,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 314.0 [m],cadence: 87 [rpm],distance: 3218.75 [m],enhanced_altitude: 314.0 [m],enhanced_speed: 2.603 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 163 [bpm],position_lat: 492188572 [semicircles],position_long: -1145693099 [semicircles],speed: 2.603 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:18:26,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.79999999999995 [m],cadence: 86 [rpm],distance: 3234.39 [m],enhanced_altitude: 313.79999999999995 [m],enhanced_speed: 2.613 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 160 [bpm],position_lat: 492187097 [semicircles],position_long: -1145692041 [semicircles],speed: 2.613 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:18:32,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.79999999999995 [m],cadence: 86 [rpm],distance: 3239.31 [m],enhanced_altitude: 313.79999999999995 [m],enhanced_speed: 2.603 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 157 [bpm],position_lat: 492186634 [semicircles],position_long: -1145691709 [semicircles],speed: 2.603 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:18:34,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 86 [rpm],distance: 3259.74 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.594 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 156 [bpm],position_lat: 492184733 [semicircles],position_long: -1145690282 [semicircles],speed: 2.594 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:18:42,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 86 [rpm],distance: 3280.7 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.603 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 157 [bpm],position_lat: 492182656 [semicircles],position_long: -1145689159 [semicircles],speed: 2.603 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:18:50,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.20000000000005 [m],cadence: 86 [rpm],distance: 3299.83 [m],enhanced_altitude: 313.20000000000005 [m],enhanced_speed: 2.622 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 154 [bpm],position_lat: 492180674 [semicircles],position_long: -1145688389 [semicircles],speed: 2.622 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:18:57,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.20000000000005 [m],cadence: 86 [rpm],distance: 3304.77 [m],enhanced_altitude: 313.20000000000005 [m],enhanced_speed: 2.622 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 149 [bpm],position_lat: 492180167 [semicircles],position_long: -1145688171 [semicircles],speed: 2.622 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:18:59,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.4 [m],cadence: 86 [rpm],distance: 3326.6 [m],enhanced_altitude: 313.4 [m],enhanced_speed: 2.631 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 150 [bpm],position_lat: 492178190 [semicircles],position_long: -1145686573 [semicircles],speed: 2.631 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:19:07,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 87 [rpm],distance: 3341.7 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.603 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 153 [bpm],position_lat: 492177245 [semicircles],position_long: -1145684821 [semicircles],speed: 2.603 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:19:13,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.6 [m],cadence: 86 [rpm],distance: 3363.3 [m],enhanced_altitude: 313.6 [m],enhanced_speed: 2.669 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 154 [bpm],position_lat: 492175571 [semicircles],position_long: -1145682785 [semicircles],speed: 2.669 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:19:20,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.4 [m],cadence: 86 [rpm],distance: 3383.79 [m],enhanced_altitude: 313.4 [m],enhanced_speed: 2.743 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 156 [bpm],position_lat: 492173807 [semicircles],position_long: -1145681089 [semicircles],speed: 2.743 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:19:27,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 313.4 [m],cadence: 85 [rpm],distance: 3404.69 [m],enhanced_altitude: 313.4 [m],enhanced_speed: 2.715 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 155 [bpm],position_lat: 492172403 [semicircles],position_long: -1145678892 [semicircles],speed: 2.715 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:19:35,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
